Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
08.10.2024,"1.441,95","1.442,37","1.443,21","1.436,13","107,54M","-0,08%"
07.10.2024,"1.443,15","1.444,67","1.447,67","1.436,36","146,81M","-0,19%"
04.10.2024,"1.445,88","1.438,93","1.446,47","1.438,47","121,24M","0,81%"
03.10.2024,"1.434,29","1.435,59","1.435,59","1.426,23","101,34M","-0,22%"
02.10.2024,"1.437,46","1.442,42","1.444,13","1.434,09","118,03M","-0,16%"
01.10.2024,"1.439,73","1.437,91","1.441,92","1.430,51","142,05M","0,06%"
30.09.2024,"1.438,82","1.433,33","1.439,67","1.428,74","138,21M","0,17%"
27.09.2024,"1.436,41","1.440,62","1.443,06","1.436,38","206,92M","-0,24%"
26.09.2024,"1.439,92","1.434,85","1.444,23","1.434,85","112,76M","0,51%"
25.09.2024,"1.432,60","1.434,52","1.436,05","1.430,95","101,51M","-0,20%"
24.09.2024,"1.435,40","1.435,56","1.440,57","1.434,11","122,05M","0,09%"
23.09.2024,"1.434,05","1.432,60","1.436,87","1.428,18","141,59M","0,15%"
20.09.2024,"1.431,94","1.432,35","1.432,72","1.423,56","388,52M","0,02%"
19.09.2024,"1.431,62","1.424,83","1.434,27","1.423,07","143,08M","1,13%"
18.09.2024,"1.415,64","1.420,58","1.425,53","1.413,56","132,08M","-0,38%"
17.09.2024,"1.420,98","1.427,70","1.429,33","1.417,14","174,40M","-0,21%"
16.09.2024,"1.423,91","1.416,67","1.425,22","1.414,67","173,09M","0,56%"
13.09.2024,"1.415,97","1.414,40","1.420,85","1.414,40","141,49M","0,29%"
12.09.2024,"1.411,90","1.399,14","1.412,24","1.399,14","191,06M","0,95%"
11.09.2024,"1.398,64","1.386,09","1.398,64","1.375,55","162,69M","0,92%"
10.09.2024,"1.385,94","1.390,07","1.390,07","1.374,41","179,79M","-0,28%"
09.09.2024,"1.389,83","1.379,61","1.392,18","1.379,61","157,76M","1,19%"
06.09.2024,"1.373,45","1.384,19","1.392,61","1.366,81","142,30M","-0,73%"
05.09.2024,"1.383,55","1.388,13","1.393,85","1.382,61","119,04M","-0,24%"
04.09.2024,"1.386,83","1.383,24","1.392,70","1.383,07","120,38M","0,02%"
03.09.2024,"1.386,50","1.397,38","1.397,38","1.381,84","171,39M","-1,04%"
30.08.2024,"1.401,13","1.393,03","1.401,61","1.389,65","153,46M","0,57%"
29.08.2024,"1.393,17","1.389,61","1.400,07","1.389,61","140,69M","0,47%"
28.08.2024,"1.386,62","1.391,96","1.393,40","1.382,80","119,07M","-0,46%"
27.08.2024,"1.392,96","1.394,11","1.396,74","1.388,28","121,41M","-0,35%"
26.08.2024,"1.397,90","1.395,08","1.401,78","1.395,08","132,50M","0,25%"
23.08.2024,"1.394,46","1.384,15","1.398,20","1.384,15","110,19M","1,02%"
22.08.2024,"1.380,44","1.382,63","1.383,90","1.376,66","126,72M","-0,29%"
21.08.2024,"1.384,52","1.379,09","1.385,33","1.379,09","95,64M","0,32%"
20.08.2024,"1.380,17","1.385,54","1.386,02","1.377,56","112,63M","-0,42%"
19.08.2024,"1.385,97","1.380,98","1.390,76","1.380,98","158,69M","0,29%"
16.08.2024,"1.381,96","1.379,79","1.383,05","1.378,03","91,76M","0,10%"
15.08.2024,"1.380,62","1.371,53","1.382,92","1.371,53","119,54M","1,18%"
14.08.2024,"1.364,55","1.355,96","1.364,91","1.354,69","123,68M","0,65%"
13.08.2024,"1.355,80","1.345,22","1.356,11","1.345,22","120,41M","1,02%"
12.08.2024,"1.342,07","1.340,45","1.346,11","1.338,30","133,26M","0,21%"
09.08.2024,"1.339,25","1.335,43","1.339,94","1.328,76","109,68M","0,37%"
08.08.2024,"1.334,33","1.317,29","1.337,79","1.317,29","113,09M","1,63%"
07.08.2024,"1.312,88","1.329,94","1.334,31","1.310,15","153,46M","-0,18%"
06.08.2024,"1.315,29","1.316,84","1.320,14","1.296,43","197,06M","-1,10%"
02.08.2024,"1.329,97","1.347,36","1.347,36","1.316,53","151,12M","-2,07%"
01.08.2024,"1.358,11","1.380,17","1.381,88","1.352,35","130,09M","-1,65%"
31.07.2024,"1.380,95","1.368,32","1.386,40","1.368,32","120,38M","1,24%"
30.07.2024,"1.364,05","1.360,98","1.367,88","1.359,96","100,02M","0,24%"
29.07.2024,"1.360,82","1.363,91","1.366,40","1.356,26","101,82M","-0,14%"
26.07.2024,"1.362,71","1.355,50","1.364,88","1.355,50","89,09M","0,90%"
25.07.2024,"1.350,62","1.348,78","1.356,81","1.341,86","116,95M","-0,07%"
24.07.2024,"1.351,62","1.356,89","1.361,77","1.351,53","103,37M","-0,69%"
23.07.2024,"1.361,06","1.365,69","1.365,69","1.359,53","80,55M","-0,33%"
22.07.2024,"1.365,62","1.358,47","1.367,03","1.355,50","125,29M","0,79%"
19.07.2024,"1.354,89","1.354,22","1.359,56","1.350,68","82,68M","-0,15%"
18.07.2024,"1.356,98","1.364,04","1.366,45","1.352,38","133,20M","-0,48%"
17.07.2024,"1.363,53","1.365,59","1.367,98","1.360,08","109,47M","-0,52%"
16.07.2024,"1.370,60","1.359,90","1.370,65","1.356,76","104,26M","1,09%"
15.07.2024,"1.355,78","1.352,59","1.360,39","1.348,95","116,24M","0,33%"
12.07.2024,"1.351,31","1.345,30","1.356,03","1.345,30","106,21M","0,56%"
11.07.2024,"1.343,85","1.336,17","1.345,85","1.336,15","129,10M","0,77%"
10.07.2024,"1.333,56","1.316,43","1.333,84","1.316,43","152,08M","1,43%"
09.07.2024,"1.314,73","1.317,41","1.318,76","1.312,79","104,89M","-0,30%"
08.07.2024,"1.318,71","1.315,26","1.319,33","1.311,63","108,29M","0,23%"
05.07.2024,"1.315,72","1.328,89","1.329,79","1.315,72","126,88M","-0,83%"
04.07.2024,"1.326,78","1.326,47","1.330,37","1.325,77","43,19M","0,04%"
03.07.2024,"1.326,23","1.311,79","1.328,65","1.311,79","101,59M","1,29%"
02.07.2024,"1.309,29","1.302,63","1.309,60","1.300,19","180,90M","0,34%"
28.06.2024,"1.304,80","1.311,19","1.315,79","1.300,61","191,55M","-0,37%"
27.06.2024,"1.309,67","1.301,56","1.310,69","1.301,56","95,05M","0,61%"
26.06.2024,"1.301,77","1.297,91","1.302,73","1.294,33","123,55M","-0,02%"
25.06.2024,"1.302,08","1.303,98","1.303,98","1.296,27","117,34M","-0,21%"
24.06.2024,"1.304,84","1.289,61","1.306,08","1.289,61","157,63M","1,36%"
21.06.2024,"1.287,33","1.287,38","1.289,39","1.283,66","447,50M","-0,03%"
20.06.2024,"1.287,66","1.283,41","1.291,89","1.282,78","174,33M","0,34%"
19.06.2024,"1.283,27","1.288,01","1.291,14","1.281,68","64,13M","-0,48%"
18.06.2024,"1.289,43","1.287,82","1.296,00","1.286,25","130,53M","0,04%"
17.06.2024,"1.288,94","1.288,72","1.290,09","1.282,00","189,80M","-0,25%"
14.06.2024,"1.292,23","1.293,59","1.293,59","1.281,94","137,77M","-0,23%"
13.06.2024,"1.295,21","1.309,84","1.309,84","1.294,42","155,12M","-1,25%"
12.06.2024,"1.311,62","1.312,43","1.321,83","1.309,90","151,01M","0,28%"
11.06.2024,"1.307,91","1.315,51","1.315,51","1.304,38","134,93M","-0,82%"
10.06.2024,"1.318,68","1.315,57","1.320,81","1.313,30","147,05M","0,14%"
07.06.2024,"1.316,78","1.323,89","1.325,24","1.316,66","138,56M","-0,88%"
06.06.2024,"1.328,51","1.323,14","1.329,51","1.323,14","106,27M","0,30%"
05.06.2024,"1.324,48","1.318,95","1.327,76","1.318,84","123,26M","0,63%"
04.06.2024,"1.316,23","1.320,84","1.320,84","1.306,46","111,83M","-0,56%"
03.06.2024,"1.323,59","1.332,41","1.335,73","1.316,99","145,06M","-0,72%"
31.05.2024,"1.333,15","1.321,14","1.333,29","1.314,22","204,56M","1,03%"
30.05.2024,"1.319,53","1.308,92","1.321,68","1.308,92","114,44M","0,96%"
29.05.2024,"1.306,92","1.323,08","1.323,08","1.306,80","138,81M","-1,68%"
28.05.2024,"1.329,29","1.334,92","1.334,92","1.326,00","116,03M","-0,58%"
27.05.2024,"1.337,00","1.336,02","1.338,68","1.336,02","42,45M","0,13%"
24.05.2024,"1.335,33","1.329,88","1.338,14","1.329,88","108,15M","0,47%"
23.05.2024,"1.329,10","1.338,91","1.341,88","1.324,96","137,14M","-0,59%"
22.05.2024,"1.336,99","1.340,49","1.341,76","1.332,60","123,22M","-0,40%"
21.05.2024,"1.342,40","1.340,79","1.348,19","1.338,80","155,99M","-0,02%"
17.05.2024,"1.342,69","1.334,76","1.343,06","1.332,50","125,58M","0,70%"
16.05.2024,"1.333,37","1.333,25","1.335,73","1.331,29","101,31M","0,04%"
15.05.2024,"1.332,87","1.333,78","1.337,00","1.329,91","119,77M","0,10%"
14.05.2024,"1.331,51","1.333,78","1.335,93","1.327,68","120,66M","-0,14%"
13.05.2024,"1.333,43","1.337,20","1.340,32","1.332,06","115,32M","-0,23%"
10.05.2024,"1.336,53","1.341,20","1.346,19","1.335,75","133,31M","-0,28%"
09.05.2024,"1.340,35","1.335,49","1.343,58","1.335,49","108,31M","0,50%"
08.05.2024,"1.333,64","1.322,75","1.333,97","1.319,97","128,65M","-0,20%"
07.05.2024,"1.336,36","1.335,84","1.339,54","1.334,41","111,89M","0,15%"
06.05.2024,"1.334,30","1.317,97","1.334,50","1.317,97","137,41M","1,40%"
03.05.2024,"1.315,83","1.313,14","1.317,58","1.310,53","135,81M","0,62%"
02.05.2024,"1.307,76","1.305,44","1.311,66","1.299,62","117,94M","0,45%"
01.05.2024,"1.301,96","1.300,02","1.312,57","1.295,62","120,31M","0,05%"
30.04.2024,"1.301,35","1.314,23","1.316,17","1.301,35","123,49M","-1,22%"
29.04.2024,"1.317,47","1.318,74","1.320,97","1.311,60","120,20M","0,12%"
26.04.2024,"1.315,83","1.312,97","1.317,85","1.312,80","95,06M","0,32%"
25.04.2024,"1.311,63","1.307,37","1.313,89","1.296,80","125,99M","-0,01%"
24.04.2024,"1.311,74","1.320,26","1.321,28","1.306,40","119,70M","-0,72%"
23.04.2024,"1.321,24","1.314,48","1.323,36","1.312,85","118,49M","0,60%"
22.04.2024,"1.313,41","1.307,12","1.317,03","1.304,55","156,50M","0,45%"
19.04.2024,"1.307,47","1.300,80","1.310,92","1.299,07","118,43M","0,55%"
18.04.2024,"1.300,29","1.298,29","1.305,52","1.293,24","123,00M","0,26%"
17.04.2024,"1.296,97","1.297,85","1.306,35","1.291,40","113,05M","0,15%"
16.04.2024,"1.294,98","1.301,16","1.301,16","1.290,19","128,92M","-0,56%"
15.04.2024,"1.302,26","1.315,01","1.319,57","1.298,24","131,34M","-0,71%"
12.04.2024,"1.311,60","1.323,56","1.329,41","1.307,07","120,99M","-0,93%"
11.04.2024,"1.323,86","1.329,87","1.330,81","1.316,40","117,32M","-0,44%"
10.04.2024,"1.329,67","1.334,90","1.334,90","1.323,68","125,08M","-0,79%"
09.04.2024,"1.340,28","1.336,04","1.341,27","1.327,76","97,53M","0,46%"
08.04.2024,"1.334,13","1.334,07","1.336,88","1.329,66","101,80M","-0,03%"
05.04.2024,"1.334,50","1.323,97","1.337,95","1.323,79","112,80M","0,93%"
04.04.2024,"1.322,19","1.329,20","1.333,99","1.318,97","121,44M","-0,29%"
03.04.2024,"1.326,09","1.324,76","1.331,00","1.324,76","112,27M","0,03%"
02.04.2024,"1.325,66","1.329,51","1.329,51","1.321,07","126,08M","-0,60%"
01.04.2024,"1.333,60","1.334,27","1.335,06","1.329,12","112,49M","-0,01%"
28.03.2024,"1.333,70","1.331,28","1.336,91","1.331,28","138,31M","0,27%"
27.03.2024,"1.330,07","1.322,34","1.330,07","1.321,15","119,28M","0,83%"
26.03.2024,"1.319,08","1.322,35","1.326,58","1.319,05","139,48M","-0,17%"
25.03.2024,"1.321,36","1.322,44","1.328,68","1.321,27","118,22M","-0,18%"
22.03.2024,"1.323,77","1.330,85","1.332,94","1.322,69","108,13M","-0,50%"
21.03.2024,"1.330,38","1.328,38","1.337,03","1.328,38","141,97M","0,19%"
20.03.2024,"1.327,83","1.316,55","1.328,90","1.315,50","139,52M","0,84%"
19.03.2024,"1.316,77","1.316,29","1.321,22","1.315,33","112,28M","0,09%"
18.03.2024,"1.315,54","1.318,64","1.318,64","1.313,78","136,69M","-0,13%"
15.03.2024,"1.317,21","1.315,63","1.320,15","1.313,18","378,06M","0,01%"
14.03.2024,"1.317,05","1.326,01","1.326,01","1.311,10","171,21M","-0,75%"
13.03.2024,"1.327,06","1.318,45","1.328,97","1.318,45","153,60M","0,67%"
12.03.2024,"1.318,28","1.315,28","1.319,10","1.311,38","127,36M","0,34%"
11.03.2024,"1.313,84","1.309,42","1.314,60","1.305,15","114,34M","0,15%"
08.03.2024,"1.311,89","1.316,06","1.320,76","1.308,98","130,26M","-0,20%"
07.03.2024,"1.314,47","1.304,41","1.314,90","1.304,41","100,52M","0,94%"
06.03.2024,"1.302,27","1.302,36","1.310,91","1.299,39","108,76M","0,24%"
05.03.2024,"1.299,14","1.296,98","1.303,84","1.296,98","154,61M","0,10%"
04.03.2024,"1.297,85","1.299,85","1.301,73","1.295,72","122,64M","-0,22%"
01.03.2024,"1.300,73","1.292,22","1.304,91","1.292,22","135,01M","0,80%"
29.02.2024,"1.290,35","1.285,89","1.291,58","1.285,09","289,87M","0,62%"
28.02.2024,"1.282,38","1.285,37","1.287,23","1.282,03","89,88M","-0,33%"
27.02.2024,"1.286,68","1.287,31","1.289,80","1.283,24","123,85M","-0,17%"
26.02.2024,"1.288,93","1.293,48","1.297,43","1.287,61","142,33M","-0,44%"
23.02.2024,"1.294,62","1.288,40","1.296,38","1.287,05","118,95M","0,48%"
22.02.2024,"1.288,39","1.284,76","1.291,32","1.284,76","128,79M","0,76%"
21.02.2024,"1.278,68","1.279,97","1.280,86","1.274,30","113,78M","-0,30%"
20.02.2024,"1.282,51","1.280,69","1.286,89","1.280,43","146,86M","-0,05%"
16.02.2024,"1.283,19","1.280,05","1.287,93","1.280,05","109,12M","0,17%"
15.02.2024,"1.281,03","1.262,86","1.282,07","1.262,86","127,56M","1,58%"
14.02.2024,"1.261,05","1.247,30","1.261,11","1.247,30","111,09M","1,53%"
13.02.2024,"1.242,10","1.257,98","1.257,98","1.234,93","134,17M","-2,32%"
12.02.2024,"1.271,65","1.269,85","1.277,12","1.269,85","113,86M","0,15%"
09.02.2024,"1.269,75","1.265,51","1.270,72","1.262,81","83,05M","0,45%"
08.02.2024,"1.264,12","1.263,35","1.267,68","1.255,20","102,57M","-0,04%"
07.02.2024,"1.264,59","1.264,24","1.266,26","1.260,50","84,83M","0,06%"
06.02.2024,"1.263,83","1.259,57","1.265,21","1.259,21","81,69M","0,38%"
05.02.2024,"1.259,04","1.269,82","1.269,82","1.256,54","122,50M","-0,98%"
02.02.2024,"1.271,56","1.274,49","1.274,49","1.262,55","90,91M","-0,08%"
01.02.2024,"1.272,62","1.270,25","1.277,50","1.264,45","88,94M","0,35%"
31.01.2024,"1.268,16","1.278,95","1.281,99","1.267,52","114,37M","-0,95%"
30.01.2024,"1.280,27","1.277,92","1.281,62","1.272,49","83,80M","0,12%"
29.01.2024,"1.278,76","1.271,48","1.279,01","1.266,45","89,94M","0,46%"
26.01.2024,"1.272,86","1.270,50","1.274,06","1.270,45","83,73M","0,10%"
25.01.2024,"1.271,60","1.269,31","1.272,83","1.266,89","85,33M","0,32%"
24.01.2024,"1.267,56","1.270,70","1.275,29","1.267,22","115,63M","-0,02%"
23.01.2024,"1.267,78","1.263,31","1.269,32","1.263,31","88,89M","0,43%"
22.01.2024,"1.262,30","1.264,26","1.265,96","1.257,71","117,89M","0,00%"
19.01.2024,"1.262,33","1.253,26","1.262,53","1.247,72","101,62M","0,76%"
18.01.2024,"1.252,79","1.251,16","1.254,99","1.246,77","114,28M","0,29%"
17.01.2024,"1.249,20","1.258,04","1.258,04","1.242,94","123,97M","-1,16%"
16.01.2024,"1.263,80","1.265,80","1.267,12","1.256,43","120,64M","-0,46%"
15.01.2024,"1.269,64","1.264,10","1.270,64","1.261,90","42,85M","0,31%"
12.01.2024,"1.265,70","1.264,93","1.275,14","1.264,02","113,02M","0,24%"
11.01.2024,"1.262,62","1.268,21","1.270,45","1.254,50","104,97M","-0,44%"
10.01.2024,"1.268,24","1.266,68","1.271,10","1.266,68","98,59M","0,09%"
09.01.2024,"1.267,07","1.270,83","1.270,83","1.261,56","114,01M","-0,56%"
08.01.2024,"1.274,15","1.265,07","1.274,28","1.262,31","123,73M","0,67%"
05.01.2024,"1.265,64","1.260,71","1.271,14","1.260,65","97,68M","0,29%"
04.01.2024,"1.261,99","1.258,94","1.267,69","1.257,23","101,44M","0,25%"
03.01.2024,"1.258,90","1.256,59","1.263,28","1.252,09","105,75M","-0,16%"
02.01.2024,"1.260,86","1.260,86","1.263,84","1.257,82","141,89M","-0,31%"
29.12.2023,"1.264,83","1.262,04","1.265,11","1.258,77","78,63M","0,17%"
28.12.2023,"1.262,65","1.265,16","1.267,91","1.261,13","89,91M","-0,37%"
27.12.2023,"1.267,40","1.258,59","1.271,78","1.258,59","86,66M","0,67%"
22.12.2023,"1.258,98","1.254,41","1.262,37","1.254,41","101,36M","0,50%"
21.12.2023,"1.252,68","1.246,90","1.255,66","1.246,90","132,23M","0,77%"
20.12.2023,"1.243,16","1.255,66","1.260,41","1.242,93","148,34M","-1,10%"
19.12.2023,"1.257,02","1.246,70","1.258,33","1.246,70","112,56M","0,97%"
18.12.2023,"1.244,90","1.238,91","1.248,03","1.238,91","127,68M","0,52%"
15.12.2023,"1.238,51","1.253,90","1.253,90","1.236,92","399,80M","-1,21%"
14.12.2023,"1.253,69","1.247,93","1.256,87","1.247,93","172,09M","0,65%"
13.12.2023,"1.245,58","1.223,11","1.245,60","1.216,92","139,45M","1,76%"
12.12.2023,"1.224,05","1.227,16","1.227,16","1.219,13","131,05M","-0,29%"
11.12.2023,"1.227,58","1.224,72","1.227,66","1.219,15","155,78M","0,12%"
08.12.2023,"1.226,06","1.222,32","1.228,45","1.222,08","125,57M","0,27%"
07.12.2023,"1.222,81","1.224,75","1.225,45","1.219,90","136,93M","-0,04%"
06.12.2023,"1.223,34","1.231,87","1.236,77","1.223,16","143,12M","-0,61%"
05.12.2023,"1.230,80","1.229,03","1.234,19","1.227,71","143,32M","0,02%"
04.12.2023,"1.230,52","1.229,03","1.233,28","1.225,08","152,99M","-0,07%"
01.12.2023,"1.231,42","1.217,76","1.231,93","1.214,44","132,56M","0,97%"
30.11.2023,"1.219,54","1.214,81","1.220,08","1.211,96","219,12M","0,62%"
29.11.2023,"1.212,02","1.208,13","1.214,83","1.207,16","115,18M","0,45%"
28.11.2023,"1.206,65","1.200,87","1.208,34","1.198,33","130,26M","0,00%"
27.11.2023,"1.206,65","1.211,39","1.211,45","1.206,53","128,68M","-0,39%"
24.11.2023,"1.211,41","1.210,88","1.214,71","1.209,54","77,96M","-0,10%"
23.11.2023,"1.212,62","1.212,41","1.217,28","1.212,41","24,91M","-0,02%"
22.11.2023,"1.212,85","1.214,05","1.215,98","1.208,18","116,13M","0,01%"
21.11.2023,"1.212,68","1.219,13","1.221,99","1.212,32","108,80M","-0,69%"
20.11.2023,"1.221,09","1.217,16","1.222,30","1.214,74","91,97M","0,26%"
17.11.2023,"1.217,93","1.212,22","1.219,69","1.212,22","109,62M","0,71%"
16.11.2023,"1.209,37","1.208,43","1.211,10","1.204,37","110,22M","0,04%"
15.11.2023,"1.208,83","1.208,66","1.213,07","1.207,37","127,34M","0,22%"
14.11.2023,"1.206,14","1.198,77","1.209,41","1.198,77","126,18M","1,43%"
13.11.2023,"1.189,17","1.183,04","1.192,46","1.181,03","72,05M","0,43%"
10.11.2023,"1.184,04","1.181,28","1.184,32","1.174,99","81,30M","0,29%"
09.11.2023,"1.180,61","1.179,06","1.192,68","1.179,06","97,09M","0,38%"
08.11.2023,"1.176,10","1.177,92","1.182,32","1.172,84","98,86M","-0,16%"
07.11.2023,"1.178,02","1.185,00","1.185,00","1.174,92","116,07M","-0,74%"
06.11.2023,"1.186,86","1.192,53","1.196,07","1.184,29","91,59M","-0,34%"
03.11.2023,"1.190,94","1.185,47","1.194,93","1.184,32","123,84M","0,81%"
02.11.2023,"1.181,42","1.150,29","1.182,32","1.150,29","110,17M","3,12%"
01.11.2023,"1.145,62","1.136,24","1.146,40","1.135,04","115,43M","1,12%"
31.10.2023,"1.132,93","1.134,63","1.135,93","1.129,45","123,78M","0,09%"
30.10.2023,"1.131,90","1.128,45","1.139,18","1.126,26","94,73M","0,65%"
27.10.2023,"1.124,58","1.137,16","1.137,55","1.122,19","87,15M","-0,86%"
26.10.2023,"1.134,36","1.137,53","1.141,09","1.130,20","98,20M","-0,41%"
25.10.2023,"1.139,03","1.137,73","1.148,09","1.136,88","105,15M","-0,18%"
24.10.2023,"1.141,14","1.148,97","1.151,04","1.138,79","111,21M","-0,39%"
23.10.2023,"1.145,62","1.144,96","1.154,38","1.139,56","114,63M","-0,32%"
20.10.2023,"1.149,28","1.160,59","1.160,59","1.149,28","106,94M","-1,20%"
19.10.2023,"1.163,26","1.169,85","1.173,31","1.161,83","107,07M","-0,55%"
18.10.2023,"1.169,64","1.182,40","1.182,45","1.168,61","105,77M","-1,22%"
17.10.2023,"1.184,14","1.177,17","1.188,96","1.176,53","114,21M","0,33%"
16.10.2023,"1.180,24","1.172,13","1.181,59","1.167,96","114,46M","0,88%"
13.10.2023,"1.169,97","1.179,70","1.182,59","1.168,04","87,06M","-0,24%"
12.10.2023,"1.172,81","1.181,72","1.183,76","1.167,38","74,70M","-0,71%"
11.10.2023,"1.181,14","1.174,14","1.181,51","1.173,28","114,46M","0,93%"
10.10.2023,"1.170,26","1.156,95","1.174,51","1.156,95","120,54M","1,40%"
06.10.2023,"1.154,14","1.145,47","1.156,63","1.134,63","90,20M","0,44%"
05.10.2023,"1.149,03","1.140,77","1.150,56","1.140,77","108,71M","0,54%"
04.10.2023,"1.142,90","1.141,80","1.143,98","1.130,77","120,65M","0,10%"
03.10.2023,"1.141,80","1.146,18","1.147,82","1.137,41","137,08M","-0,83%"
02.10.2023,"1.151,30","1.171,83","1.172,10","1.149,24","142,56M","-1,82%"
29.09.2023,"1.172,66","1.180,41","1.182,68","1.171,94","121,15M","-0,28%"
28.09.2023,"1.175,93","1.165,78","1.178,55","1.164,31","118,92M","0,83%"
27.09.2023,"1.166,25","1.175,61","1.178,16","1.159,73","131,60M","-0,63%"
26.09.2023,"1.173,70","1.182,94","1.185,76","1.173,66","142,86M","-1,15%"
25.09.2023,"1.187,32","1.183,19","1.190,25","1.178,70","131,85M","0,13%"
22.09.2023,"1.185,79","1.191,03","1.193,83","1.185,19","104,53M","-0,12%"
21.09.2023,"1.187,17","1.207,27","1.207,27","1.187,17","148,62M","-2,17%"
20.09.2023,"1.213,48","1.214,66","1.221,38","1.213,46","88,17M","0,00%"
19.09.2023,"1.213,46","1.226,48","1.226,48","1.212,24","110,67M","-1,31%"
18.09.2023,"1.229,60","1.236,37","1.236,89","1.226,32","123,53M","-0,71%"
15.09.2023,"1.238,36","1.234,15","1.239,73","1.232,58","295,19M","0,27%"
