Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
25.08.2023,"31.624,28","31.840,91","31.885,53","31.572,06","656,80M","-2,05%"
24.08.2023,"32.287,21","32.130,52","32.297,91","32.063,14","733,96M","0,87%"
23.08.2023,"32.010,26","31.717,91","32.039,60","31.717,91","650,50M","0,48%"
22.08.2023,"31.856,71","31.792,60","31.906,10","31.693,76","701,80M","0,92%"
21.08.2023,"31.565,64","31.552,85","31.758,70","31.409,86","695,11M","0,37%"
18.08.2023,"31.450,76","31.321,26","31.644,89","31.275,25","748,08M","-0,55%"
17.08.2023,"31.626,00","31.621,98","31.704,08","31.309,68","877,12M","-0,44%"
16.08.2023,"31.766,82","31.965,58","31.997,28","31.766,82","848,35M","-1,46%"
15.08.2023,"32.238,89","32.372,53","32.403,93","32.217,52","751,18M","0,56%"
14.08.2023,"32.059,91","32.456,72","32.613,99","32.031,54","955,59M","-1,27%"
10.08.2023,"32.473,65","32.015,96","32.504,85","32.015,96","1,08B","0,84%"
09.08.2023,"32.204,33","32.346,32","32.407,85","32.175,64","1,04B","-0,53%"
08.08.2023,"32.377,29","32.430,61","32.539,88","32.238,59","917,84M","0,38%"
07.08.2023,"32.254,56","31.921,28","32.306,87","31.830,23","941,08M","0,19%"
04.08.2023,"32.192,75","32.019,06","32.294,70","31.934,35","1,07B","0,10%"
03.08.2023,"32.159,28","32.375,85","32.467,06","32.142,25","1,20B","-1,68%"
02.08.2023,"32.707,69","33.123,12","33.158,58","32.628,29","1,24B","-2,30%"
01.08.2023,"33.476,58","33.292,31","33.488,77","33.203,88","1,11B","0,92%"
31.07.2023,"33.172,22","33.128,83","33.402,08","33.025,93","1,34B","1,26%"
28.07.2023,"32.759,23","32.444,42","32.846,97","32.037,55","1,71B","-0,40%"
27.07.2023,"32.891,16","32.523,69","32.938,59","32.503,69","909,02M","0,68%"
26.07.2023,"32.668,34","32.704,96","32.724,25","32.488,52","851,68M","-0,04%"
25.07.2023,"32.682,51","32.705,39","32.715,56","32.509,94","1,01B","-0,06%"
24.07.2023,"32.700,94","32.648,14","32.793,77","32.554,46","834,98M","1,23%"
21.07.2023,"32.304,25","32.336,86","32.462,44","32.080,95","793,86M","-0,57%"
20.07.2023,"32.490,52","32.803,35","32.861,02","32.462,86","756,00M","-1,23%"
19.07.2023,"32.896,03","32.812,36","32.896,03","32.671,03","819,00M","1,24%"
18.07.2023,"32.493,89","32.457,18","32.714,59","32.338,30","811,12M","0,32%"
14.07.2023,"32.391,26","32.587,90","32.780,63","32.225,37","902,83M","-0,09%"
13.07.2023,"32.419,33","32.106,05","32.484,40","31.952,98","777,77M","1,49%"
12.07.2023,"31.943,93","32.280,05","32.312,03","31.791,71","883,89M","-0,81%"
11.07.2023,"32.203,57","32.434,67","32.468,70","32.084,42","871,60M","0,04%"
10.07.2023,"32.189,73","32.393,46","32.558,98","32.065,63","1,01B","-0,61%"
07.07.2023,"32.388,42","32.450,64","32.730,25","32.327,90","1,05B","-1,17%"
06.07.2023,"32.773,02","33.058,40","33.079,45","32.637,72","1,01B","-1,70%"
05.07.2023,"33.338,70","33.165,06","33.389,22","33.041,14","951,33M","-0,25%"
04.07.2023,"33.422,52","33.512,26","33.576,45","33.338,78","993,71M","-0,98%"
03.07.2023,"33.753,33","33.517,60","33.762,81","33.510,55","953,90M","1,70%"
30.06.2023,"33.189,04","33.068,36","33.232,89","32.918,77","1,11B","-0,14%"
29.06.2023,"33.234,14","33.306,84","33.527,98","33.185,20","1,18B","0,12%"
28.06.2023,"33.193,99","32.807,84","33.193,99","32.642,87","911,14M","2,02%"
27.06.2023,"32.538,33","32.629,96","32.689,10","32.306,99","795,82M","-0,49%"
26.06.2023,"32.698,81","32.647,08","32.884,73","32.392,72","740,74M","-0,25%"
23.06.2023,"32.781,54","33.458,35","33.533,47","32.575,56","1,04B","-1,45%"
22.06.2023,"33.264,88","33.438,01","33.641,46","33.232,19","946,65M","-0,92%"
21.06.2023,"33.575,14","33.200,63","33.657,87","33.154,68","820,00M","0,56%"
20.06.2023,"33.388,91","33.269,57","33.474,74","33.089,02","824,13M","0,06%"
19.06.2023,"33.370,42","33.768,69","33.772,89","33.231,56","829,08M","-1,00%"
16.06.2023,"33.706,08","33.399,15","33.772,76","33.186,93","1,32B","0,66%"
15.06.2023,"33.485,49","33.493,69","33.767,13","33.386,01","1,06B","-0,05%"
14.06.2023,"33.502,42","33.331,47","33.665,52","33.203,95","1,12B","1,47%"
13.06.2023,"33.018,65","32.668,95","33.127,36","32.638,21","894,53M","1,80%"
12.06.2023,"32.434,00","32.412,12","32.517,68","32.280,54","687,05M","0,52%"
09.06.2023,"32.265,17","31.927,38","32.304,04","31.898,75","1,02B","1,97%"
08.06.2023,"31.641,27","31.877,79","32.035,95","31.420,45","860,40M","-0,85%"
07.06.2023,"31.913,74","32.618,78","32.708,53","31.913,74","1,12B","-1,82%"
06.06.2023,"32.506,78","31.988,37","32.534,47","31.933,87","824,79M","0,90%"
05.06.2023,"32.217,43","31.864,12","32.217,43","31.798,72","988,37M","2,20%"
02.06.2023,"31.524,22","31.300,72","31.555,54","31.257,01","906,56M","1,21%"
01.06.2023,"31.148,01","30.886,01","31.185,05","30.853,44","950,90M","0,84%"
31.05.2023,"30.887,88","31.057,09","31.142,78","30.785,98","1,85B","-1,41%"
30.05.2023,"31.328,16","31.196,24","31.374,83","31.064,19","718,45M","0,30%"
29.05.2023,"31.233,54","31.388,01","31.560,43","31.164,00","783,28M","1,03%"
26.05.2023,"30.916,31","30.909,61","31.101,60","30.864,49","783,49M","0,37%"
25.05.2023,"30.801,13","30.599,27","30.889,98","30.558,14","839,88M","0,39%"
24.05.2023,"30.682,68","30.728,69","30.856,92","30.566,83","817,09M","-0,89%"
23.05.2023,"30.957,77","31.245,72","31.352,53","30.828,73","921,62M","-0,42%"
22.05.2023,"31.086,82","30.735,71","31.086,82","30.689,27","753,94M","0,90%"
19.05.2023,"30.808,35","30.847,36","30.924,57","30.679,16","805,28M","0,77%"
18.05.2023,"30.573,93","30.432,54","30.667,13","30.381,90","904,86M","1,60%"
17.05.2023,"30.093,59","29.912,44","30.115,32","29.912,44","930,84M","0,84%"
16.05.2023,"29.842,99","29.838,01","29.916,56","29.779,07","1,07B","0,73%"
15.05.2023,"29.626,34","29.547,04","29.629,47","29.475,97","885,87M","0,81%"
12.05.2023,"29.388,30","29.199,30","29.426,06","29.141,52","1,06B","0,90%"
11.05.2023,"29.126,72","29.110,79","29.165,59","29.028,71","822,07M","0,02%"
10.05.2023,"29.122,18","29.189,41","29.195,16","29.070,11","872,76M","-0,41%"
09.05.2023,"29.242,82","29.020,63","29.262,36","29.020,63","863,91M","1,01%"
08.05.2023,"28.949,88","29.095,46","29.144,12","28.931,81","741,49M","-0,71%"
02.05.2023,"29.157,95","29.278,80","29.278,80","29.083,13","639,10M","0,12%"
01.05.2023,"29.123,18","29.058,05","29.145,89","29.016,83","733,68M","0,92%"
28.04.2023,"28.856,44","28.705,91","28.879,24","28.499,51","1,04B","1,40%"
27.04.2023,"28.457,68","28.340,59","28.459,73","28.241,67","735,56M","0,15%"
26.04.2023,"28.416,47","28.478,52","28.551,61","28.319,77","687,06M","-0,71%"
25.04.2023,"28.620,07","28.697,73","28.806,69","28.609,77","593,28M","0,09%"
24.04.2023,"28.593,52","28.631,78","28.680,65","28.567,24","499,53M","0,10%"
21.04.2023,"28.564,37","28.590,55","28.778,37","28.527,80","613,66M","-0,33%"
20.04.2023,"28.657,57","28.472,00","28.694,25","28.442,45","567,42M","0,18%"
19.04.2023,"28.606,76","28.619,84","28.677,22","28.531,54","580,25M","-0,18%"
18.04.2023,"28.658,83","28.567,54","28.698,22","28.520,76","622,73M","0,51%"
17.04.2023,"28.514,78","28.537,99","28.599,75","28.414,98","580,06M","0,07%"
14.04.2023,"28.493,47","28.321,54","28.515,51","28.282,82","728,95M","1,20%"
13.04.2023,"28.156,97","27.952,58","28.163,87","27.952,01","598,59M","0,26%"
12.04.2023,"28.082,70","27.985,93","28.121,46","27.983,97","626,84M","0,57%"
11.04.2023,"27.923,37","27.895,90","28.068,39","27.854,82","648,42M","1,05%"
10.04.2023,"27.633,66","27.658,52","27.737,49","27.597,18","480,31M","0,42%"
07.04.2023,"27.518,31","27.554,37","27.591,15","27.456,25","491,04M","0,17%"
06.04.2023,"27.472,63","27.589,14","27.609,86","27.427,66","732,03M","-1,22%"
05.04.2023,"27.813,26","28.111,04","28.133,57","27.788,77","743,26M","-1,68%"
04.04.2023,"28.287,42","28.213,93","28.287,42","28.139,12","732,69M","0,35%"
03.04.2023,"28.188,15","28.203,35","28.258,91","28.120,71","750,40M","0,52%"
31.03.2023,"28.041,48","28.009,22","28.124,62","27.986,62","911,49M","0,93%"
30.03.2023,"27.782,93","27.827,89","27.876,38","27.630,55","820,32M","-0,36%"
29.03.2023,"27.883,78","27.549,37","27.897,72","27.505,48","838,24M","1,33%"
28.03.2023,"27.518,25","27.573,82","27.603,45","27.432,76","663,56M","0,15%"
27.03.2023,"27.476,87","27.482,39","27.543,48","27.359,72","573,98M","0,33%"
24.03.2023,"27.385,25","27.368,62","27.397,29","27.257,44","595,48M","-0,13%"
23.03.2023,"27.419,61","27.232,97","27.461,97","27.175,63","641,30M","-0,17%"
22.03.2023,"27.466,61","27.298,15","27.520,97","27.267,26","780,72M","1,93%"
20.03.2023,"26.945,67","27.253,73","27.367,18","26.945,67","791,91M","-1,42%"
17.03.2023,"27.333,79","27.232,23","27.356,15","27.071,71","1,01B","1,20%"
16.03.2023,"27.010,61","26.796,67","27.057,54","26.632,92","1,07B","-0,80%"
15.03.2023,"27.229,48","27.421,66","27.424,94","27.105,99","866,16M","0,03%"
14.03.2023,"27.222,04","27.455,95","27.455,95","27.104,75","1,26B","-2,19%"
13.03.2023,"27.832,96","27.886,21","27.906,97","27.631,53","960,57M","-1,11%"
10.03.2023,"28.143,97","28.385,29","28.424,24","28.118,74","1,11B","-1,67%"
09.03.2023,"28.623,15","28.648,11","28.734,79","28.558,88","723,04M","0,63%"
08.03.2023,"28.444,19","28.237,21","28.469,41","28.232,68","672,15M","0,48%"
07.03.2023,"28.309,16","28.202,59","28.398,27","28.202,59","697,95M","0,25%"
06.03.2023,"28.237,78","28.182,31","28.288,62","28.153,82","657,29M","1,11%"
03.03.2023,"27.927,47","27.683,26","27.961,21","27.655,34","782,02M","1,56%"
02.03.2023,"27.498,87","27.564,82","27.617,80","27.408,54","692,86M","-0,06%"
01.03.2023,"27.516,53","27.363,57","27.530,76","27.305,37","697,91M","0,26%"
28.02.2023,"27.445,56","27.515,34","27.585,17","27.400,36","862,86M","0,08%"
27.02.2023,"27.423,96","27.322,73","27.456,22","27.292,74","593,99M","-0,11%"
24.02.2023,"27.453,48","27.144,72","27.465,90","27.128,32","759,91M","1,29%"
22.02.2023,"27.104,32","27.265,99","27.300,53","27.046,08","747,11M","-1,34%"
21.02.2023,"27.473,10","27.486,09","27.538,29","27.359,12","616,28M","-0,21%"
20.02.2023,"27.531,94","27.497,13","27.531,94","27.426,48","624,72M","0,07%"
17.02.2023,"27.513,13","27.484,60","27.608,59","27.466,61","687,91M","-0,66%"
16.02.2023,"27.696,44","27.654,72","27.727,66","27.597,12","681,19M","0,71%"
15.02.2023,"27.501,86","27.686,01","27.720,27","27.444,13","721,04M","-0,37%"
14.02.2023,"27.602,77","27.705,37","27.721,82","27.553,18","558,17M","0,64%"
13.02.2023,"27.427,32","27.550,35","27.570,32","27.266,94","704,42M","-0,88%"
10.02.2023,"27.670,98","27.711,25","27.814,02","27.609,33","888,23M","0,31%"
09.02.2023,"27.584,35","27.453,40","27.635,38","27.424,69","616,89M","-0,08%"
08.02.2023,"27.606,46","27.690,74","27.719,45","27.458,53","689,68M","-0,29%"
07.02.2023,"27.685,47","27.744,90","27.814,96","27.662,11","742,62M","-0,03%"
06.02.2023,"27.693,65","27.764,66","27.821,22","27.656,47","884,29M","0,67%"
03.02.2023,"27.509,46","27.455,03","27.612,57","27.445,69","927,98M","0,39%"
02.02.2023,"27.402,05","27.453,67","27.472,44","27.338,43","732,46M","0,20%"
01.02.2023,"27.346,88","27.483,41","27.547,67","27.322,79","658,49M","0,07%"
31.01.2023,"27.327,11","27.458,56","27.494,17","27.302,22","745,97M","-0,39%"
30.01.2023,"27.433,40","27.384,77","27.486,42","27.337,25","657,64M","0,19%"
27.01.2023,"27.382,56","27.428,41","27.452,67","27.326,91","715,00M","0,07%"
26.01.2023,"27.362,75","27.444,64","27.502,15","27.284,08","632,73M","-0,12%"
25.01.2023,"27.395,01","27.175,88","27.473,90","27.175,88","633,61M","0,35%"
24.01.2023,"27.299,19","27.150,43","27.381,00","27.150,43","707,67M","1,46%"
23.01.2023,"26.906,04","26.880,21","26.938,28","26.788,76","601,86M","1,33%"
20.01.2023,"26.553,53","26.346,69","26.553,53","26.320,96","604,42M","0,56%"
19.01.2023,"26.405,23","26.541,08","26.592,87","26.368,97","687,23M","-1,44%"
18.01.2023,"26.791,12","26.251,34","26.816,68","26.211,84","933,67M","2,50%"
17.01.2023,"26.138,68","25.915,51","26.198,69","25.895,30","680,69M","1,23%"
16.01.2023,"25.822,32","25.836,67","25.938,04","25.748,10","716,69M","-1,14%"
13.01.2023,"26.119,52","26.391,78","26.409,21","26.090,84","982,97M","-1,25%"
12.01.2023,"26.449,82","26.524,94","26.547,61","26.381,93","770,27M","0,01%"
11.01.2023,"26.446,00","26.362,21","26.479,99","26.332,05","623,58M","1,03%"
10.01.2023,"26.175,56","26.176,61","26.316,66","26.132,80","712,46M","0,78%"
06.01.2023,"25.973,85","25.740,08","26.034,06","25.719,61","681,53M","0,59%"
05.01.2023,"25.820,80","25.825,50","25.947,10","25.750,46","723,09M","0,40%"
04.01.2023,"25.716,86","25.834,93","25.840,68","25.661,89","833,30M","-1,45%"
30.12.2022,"26.094,50","26.288,00","26.321,37","26.067,92","527,36M","0,00%"
29.12.2022,"26.093,67","26.074,90","26.126,70","25.953,92","631,10M","-0,94%"
28.12.2022,"26.340,50","26.309,34","26.354,27","26.199,67","615,23M","-0,41%"
27.12.2022,"26.447,87","26.570,78","26.620,49","26.447,87","501,79M","0,16%"
26.12.2022,"26.405,87","26.299,54","26.438,65","26.294,85","473,13M","0,65%"
23.12.2022,"26.235,25","26.207,77","26.291,98","26.106,38","756,57M","-1,03%"
22.12.2022,"26.507,87","26.552,43","26.585,28","26.399,31","733,66M","0,46%"
21.12.2022,"26.387,72","26.547,17","26.616,28","26.269,80","1,19B","-0,68%"
20.12.2022,"26.568,03","27.257,35","27.339,49","26.416,91","1,19B","-2,46%"
19.12.2022,"27.237,64","27.279,92","27.349,58","27.165,78","581,86M","-1,05%"
16.12.2022,"27.527,12","27.706,70","27.713,04","27.488,83","837,50M","-1,87%"
15.12.2022,"28.051,70","27.991,14","28.163,17","27.987,54","510,62M","-0,37%"
14.12.2022,"28.156,21","28.005,03","28.195,69","27.993,78","548,32M","0,72%"
13.12.2022,"27.954,85","28.067,37","28.116,56","27.907,49","519,16M","0,40%"
12.12.2022,"27.842,33","27.741,10","27.865,72","27.734,66","495,85M","-0,21%"
09.12.2022,"27.901,01","27.633,96","27.952,80","27.633,96","701,68M","1,18%"
08.12.2022,"27.574,43","27.622,30","27.643,64","27.415,66","649,27M","-0,40%"
07.12.2022,"27.686,40","27.670,29","27.786,25","27.646,78","630,24M","-0,72%"
06.12.2022,"27.885,87","27.704,06","27.934,07","27.698,31","604,46M","0,24%"
05.12.2022,"27.820,40","27.752,99","27.854,11","27.700,86","638,91M","0,15%"
02.12.2022,"27.777,90","27.983,18","27.983,18","27.662,12","794,22M","-1,59%"
01.12.2022,"28.226,08","28.273,13","28.423,46","28.226,08","714,11M","0,92%"
30.11.2022,"27.968,99","27.886,67","27.972,89","27.802,71","1,07B","-0,21%"
29.11.2022,"28.027,84","27.991,50","28.055,91","27.899,98","648,17M","-0,48%"
28.11.2022,"28.162,83","28.220,56","28.238,50","28.046,32","645,82M","-0,42%"
25.11.2022,"28.283,03","28.398,77","28.399,88","28.263,60","567,69M","-0,35%"
24.11.2022,"28.383,09","28.373,72","28.502,29","28.363,66","838,77M","0,95%"
22.11.2022,"28.115,74","28.059,51","28.203,35","28.038,16","759,46M","0,61%"
21.11.2022,"27.944,79","27.982,00","28.007,06","27.846,30","564,88M","0,16%"
18.11.2022,"27.899,77","28.009,82","28.045,44","27.877,78","647,54M","-0,11%"
17.11.2022,"27.930,57","27.952,21","28.029,62","27.910,01","588,82M","-0,35%"
16.11.2022,"28.028,30","28.020,49","28.069,25","27.743,15","731,80M","0,14%"
15.11.2022,"27.990,17","27.940,26","28.038,63","27.903,27","712,20M","0,10%"
14.11.2022,"27.963,47","28.277,64","28.305,04","27.963,47","851,39M","-1,06%"
11.11.2022,"28.263,57","27.868,69","28.329,54","27.837,09","1,04B","2,98%"
10.11.2022,"27.446,10","27.459,08","27.485,38","27.370,62","770,90M","-0,98%"
09.11.2022,"27.716,43","27.884,55","27.926,52","27.688,86","791,49M","-0,56%"
08.11.2022,"27.872,11","27.718,84","27.943,27","27.704,64","843,61M","1,25%"
07.11.2022,"27.527,64","27.406,78","27.578,01","27.357,53","788,71M","1,21%"
04.11.2022,"27.199,74","27.371,89","27.389,30","27.032,02","1,11B","-1,68%"
02.11.2022,"27.663,39","27.562,30","27.692,55","27.546,88","865,64M","-0,06%"
01.11.2022,"27.678,92","27.614,64","27.682,97","27.526,18","725,98M","0,33%"
31.10.2022,"27.587,46","27.404,30","27.602,99","27.392,99","711,24M","1,78%"
28.10.2022,"27.105,20","27.097,38","27.265,46","26.981,08","1,45B","-0,88%"
27.10.2022,"27.345,24","27.407,23","27.450,26","27.330,79","653,91M","-0,32%"
26.10.2022,"27.431,84","27.410,64","27.578,05","27.404,90","610,33M","0,67%"
25.10.2022,"27.250,28","27.113,20","27.337,80","27.073,18","621,69M","1,02%"
24.10.2022,"26.974,90","27.233,00","27.308,97","26.974,90","590,66M","0,31%"
21.10.2022,"26.890,58","26.903,50","26.985,38","26.869,38","563,05M","-0,43%"
20.10.2022,"27.006,96","26.981,75","27.092,55","26.872,45","603,05M","-0,92%"
19.10.2022,"27.257,38","27.225,17","27.371,38","27.192,79","575,64M","0,37%"
18.10.2022,"27.156,14","27.167,73","27.229,88","26.910,10","660,61M","1,42%"
17.10.2022,"26.775,79","26.785,02","26.814,92","26.649,13","652,80M","-1,16%"
14.10.2022,"27.090,76","26.599,32","27.180,16","26.595,35","823,53M","3,25%"
13.10.2022,"26.237,42","26.398,29","26.408,31","26.237,42","591,59M","-0,60%"
12.10.2022,"26.396,83","26.353,22","26.495,75","26.313,41","688,47M","-0,02%"
11.10.2022,"26.401,25","26.757,12","26.759,62","26.369,56","789,26M","-2,64%"
07.10.2022,"27.116,11","26.975,92","27.198,91","26.921,90","666,73M","-0,71%"
06.10.2022,"27.311,30","27.137,98","27.399,19","27.137,98","693,71M","0,70%"
05.10.2022,"27.120,53","27.211,32","27.216,80","27.030,55","732,89M","0,48%"
04.10.2022,"26.992,21","26.653,49","26.994,44","26.633,52","870,62M","2,96%"
03.10.2022,"26.215,79","25.778,95","26.223,84","25.621,96","807,03M","1,07%"
30.09.2022,"25.937,21","26.240,00","26.273,65","25.805,59","1,01B","-1,83%"
29.09.2022,"26.422,05","26.280,50","26.458,67","26.221,78","888,84M","0,95%"
28.09.2022,"26.173,98","26.422,86","26.516,32","25.938,36","929,48M","-1,50%"
27.09.2022,"26.571,87","26.585,38","26.680,20","26.523,77","668,15M","0,53%"
26.09.2022,"26.431,55","26.779,44","26.779,44","26.424,60","964,55M","-2,66%"
22.09.2022,"27.153,83","27.053,58","27.197,07","26.955,18","621,76M","-0,58%"
21.09.2022,"27.313,13","27.440,84","27.467,34","27.297,50","654,55M","-1,36%"
20.09.2022,"27.688,42","27.788,68","27.907,45","27.627,86","599,69M","0,44%"
16.09.2022,"27.567,65","27.631,39","27.654,99","27.525,68","815,88M","-1,11%"
15.09.2022,"27.875,91","27.873,96","27.946,20","27.801,44","486,66M","0,21%"
14.09.2022,"27.818,62","28.132,70","28.141,92","27.795,64","708,86M","-2,78%"
13.09.2022,"28.614,63","28.556,21","28.659,76","28.530,36","516,69M","0,25%"
12.09.2022,"28.542,11","28.483,59","28.612,89","28.438,37","504,95M","1,16%"
09.09.2022,"28.214,75","28.204,71","28.286,02","28.091,38","740,42M","0,53%"
08.09.2022,"28.065,28","27.732,68","28.083,79","27.718,30","751,55M","2,31%"
07.09.2022,"27.430,30","27.546,01","27.546,01","27.268,70","693,56M","-0,71%"
06.09.2022,"27.626,51","27.650,15","27.813,78","27.557,99","463,05M","0,02%"
05.09.2022,"27.619,61","27.567,29","27.673,44","27.511,68","470,66M","-0,11%"
02.09.2022,"27.650,84","27.755,60","27.772,37","27.570,74","587,67M","-0,04%"
01.09.2022,"27.661,47","27.797,00","27.832,78","27.589,70","688,54M","-1,53%"
31.08.2022,"28.091,53","27.928,09","28.104,80","27.906,17","861,59M","-0,37%"
30.08.2022,"28.195,58","28.086,72","28.233,80","27.944,25","606,58M","1,14%"
29.08.2022,"27.878,96","28.161,06","28.179,09","27.788,12","640,90M","-2,66%"
26.08.2022,"28.641,38","28.639,47","28.792,93","28.608,70","491,25M","0,57%"
25.08.2022,"28.479,01","28.415,11","28.534,71","28.357,03","536,99M","0,58%"
24.08.2022,"28.313,47","28.481,34","28.515,61","28.282,21","620,06M","-0,49%"
23.08.2022,"28.452,75","28.580,20","28.580,20","28.395,30","556,94M","-1,19%"
22.08.2022,"28.794,50","28.654,07","28.828,21","28.586,36","491,55M","-0,47%"
19.08.2022,"28.930,33","29.095,71","29.150,80","28.913,05","484,34M","-0,04%"
18.08.2022,"28.942,14","28.957,40","28.999,64","28.846,52","474,12M","-0,96%"
17.08.2022,"29.222,77","28.952,65","29.222,77","28.944,71","665,74M","1,23%"
16.08.2022,"28.868,91","28.829,53","28.928,16","28.752,88","501,29M","-0,01%"
15.08.2022,"28.871,78","28.623,78","28.897,07","28.623,78","536,82M","1,14%"
12.08.2022,"28.546,98","28.251,74","28.546,98","28.207,86","896,36M","2,62%"
10.08.2022,"27.819,33","27.955,11","27.964,96","27.729,46","599,05M","-0,65%"
09.08.2022,"27.999,96","28.236,84","28.257,34","27.966,91","648,88M","-0,88%"
08.08.2022,"28.249,24","28.050,09","28.279,12","28.047,08","661,24M","0,26%"
05.08.2022,"28.175,87","27.915,06","28.190,04","27.910,22","712,53M","0,87%"
04.08.2022,"27.932,20","27.930,94","28.005,59","27.870,05","831,02M","0,69%"
03.08.2022,"27.741,90","27.673,00","27.837,63","27.634,65","723,34M","0,53%"
02.08.2022,"27.594,73","27.812,48","27.830,58","27.530,60","718,21M","-1,42%"
01.08.2022,"27.993,35","27.813,82","27.993,35","27.751,59","719,46M","0,69%"
29.07.2022,"27.801,64","27.915,22","28.001,80","27.725,24","793,45M","-0,05%"
28.07.2022,"27.815,48","27.909,15","28.015,68","27.651,99","834,65M","0,36%"
27.07.2022,"27.715,75","27.575,16","27.772,97","27.525,09","510,70M","0,22%"
26.07.2022,"27.655,21","27.682,20","27.715,78","27.538,39","500,29M","-0,16%"
25.07.2022,"27.699,25","27.697,77","27.848,59","27.663,16","465,16M","-0,77%"
22.07.2022,"27.914,66","27.773,14","27.952,25","27.701,25","601,36M","0,40%"
21.07.2022,"27.803,00","27.627,88","27.803,00","27.549,56","567,03M","0,44%"
20.07.2022,"27.680,26","27.295,95","27.692,85","27.295,95","666,58M","2,67%"
19.07.2022,"26.961,68","27.003,83","27.043,58","26.791,71","594,41M","0,65%"
15.07.2022,"26.788,47","26.736,08","26.857,77","26.571,38","655,44M","0,54%"
14.07.2022,"26.643,39","26.357,32","26.713,07","26.312,79","606,32M","0,62%"
13.07.2022,"26.478,77","26.403,79","26.543,07","26.389,10","541,28M","0,54%"
12.07.2022,"26.336,66","26.701,00","26.718,67","26.278,28","644,29M","-1,77%"
11.07.2022,"26.812,30","26.892,73","27.062,17","26.710,59","684,83M","1,11%"
08.07.2022,"26.517,19","26.623,85","26.881,75","26.510,53","892,53M","0,10%"
07.07.2022,"26.490,53","26.280,94","26.533,65","26.136,99","807,01M","1,47%"
06.07.2022,"26.107,65","26.190,40","26.298,96","26.051,19","897,47M","-1,20%"
05.07.2022,"26.423,47","26.386,23","26.532,51","26.294,84","627,96M","1,03%"
04.07.2022,"26.153,81","26.086,78","26.258,86","25.945,83","687,03M","0,84%"
01.07.2022,"25.935,62","26.460,71","26.531,24","25.841,75","816,72M","-1,73%"
30.06.2022,"26.393,04","26.753,28","26.753,28","26.324,31","861,07M","-1,54%"
29.06.2022,"26.804,60","26.814,23","26.858,68","26.687,47","1,01B","-0,91%"
28.06.2022,"27.049,47","26.795,68","27.062,31","26.789,50","733,59M","0,66%"
27.06.2022,"26.871,27","26.741,80","26.938,43","26.665,44","657,74M","1,43%"
24.06.2022,"26.491,97","26.228,42","26.519,16","26.148,56","726,41M","1,23%"
23.06.2022,"26.171,25","26.134,89","26.401,97","26.039,57","656,83M","0,08%"
22.06.2022,"26.149,55","26.441,72","26.462,83","26.149,17","663,69M","-0,37%"
21.06.2022,"26.246,31","26.070,92","26.418,84","25.972,28","653,59M","1,84%"
20.06.2022,"25.771,22","26.156,62","26.156,62","25.520,23","721,76M","-0,74%"
17.06.2022,"25.963,00","25.988,20","26.072,35","25.720,80","1,15B","-1,77%"
16.06.2022,"26.431,20","26.715,52","26.947,70","26.431,20","678,27M","0,40%"
15.06.2022,"26.326,16","26.625,68","26.638,76","26.321,68","727,41M","-1,14%"
14.06.2022,"26.629,86","26.555,75","26.657,92","26.357,90","750,15M","-1,32%"
13.06.2022,"26.987,44","27.369,66","27.389,30","26.948,22","713,59M","-3,01%"
10.06.2022,"27.824,29","27.996,35","28.044,45","27.795,17","797,50M","-1,49%"
09.06.2022,"28.246,53","28.189,35","28.389,75","28.189,35","803,04M","0,04%"
08.06.2022,"28.234,29","28.100,26","28.234,29","28.089,78","786,80M","1,04%"
07.06.2022,"27.943,95","27.984,79","28.094,73","27.863,38","682,52M","0,10%"
06.06.2022,"27.915,89","27.549,64","27.979,54","27.523,95","567,65M","0,56%"
03.06.2022,"27.761,57","27.660,62","27.776,33","27.614,86","636,78M","1,27%"
02.06.2022,"27.413,88","27.340,52","27.450,47","27.251,24","636,44M","-0,16%"
01.06.2022,"27.457,89","27.295,63","27.482,31","27.295,42","757,60M","0,65%"
31.05.2022,"27.279,80","27.318,09","27.463,33","27.250,70","1,42B","-0,33%"
30.05.2022,"27.369,43","27.092,82","27.401,24","27.057,20","969,58M","2,19%"
27.05.2022,"26.781,68","26.947,80","26.996,70","26.731,60","693,12M","0,66%"
26.05.2022,"26.604,84","26.685,02","26.898,75","26.597,97","645,12M","-0,27%"
25.05.2022,"26.677,80","26.711,53","26.795,89","26.578,03","723,40M","-0,26%"
24.05.2022,"26.748,14","27.005,43","27.005,43","26.736,01","674,41M","-0,94%"
23.05.2022,"27.001,52","26.991,42","27.047,47","26.832,65","650,27M","0,98%"
20.05.2022,"26.739,03","26.448,23","26.769,20","26.426,99","763,41M","1,27%"
19.05.2022,"26.402,84","26.435,32","26.458,85","26.150,09","745,04M","-1,89%"
18.05.2022,"26.911,20","26.826,82","27.053,18","26.741,34","746,71M","0,94%"
17.05.2022,"26.659,75","26.555,23","26.709,26","26.440,62","789,29M","0,42%"
16.05.2022,"26.547,05","26.753,37","26.836,96","26.438,61","869,88M","0,45%"
13.05.2022,"26.427,65","25.918,80","26.479,93","25.904,40","1,04B","2,64%"
12.05.2022,"25.748,72","25.945,04","26.028,36","25.688,11","911,68M","-1,77%"
11.05.2022,"26.213,64","26.045,38","26.290,62","26.003,26","858,64M","0,18%"
