Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
04.10.2024,7541.36,"7.464,87","7.571,76","7.460,29","73,42M","0,85%"
03.10.2024,7477.78,"7.555,23","7.555,24","7.458,49","77,40M","-1,32%"
02.10.2024,7577.59,"7.594,81","7.623,32","7.548,98","58,41M","0,05%"
01.10.2024,7574.07,"7.623,33","7.654,58","7.547,12","68,82M","-0,81%"
30.09.2024,7635.75,"7.748,07","7.763,89","7.634,82","103,18M","-2,00%"
27.09.2024,7791.79,"7.762,45","7.804,64","7.743,88","72,88M","0,64%"
26.09.2024,7742.09,"7.663,03","7.742,09","7.652,61","78,59M","2,33%"
25.09.2024,7565.62,"7.549,26","7.595,77","7.546,86","58,32M","-0,50%"
24.09.2024,7604.01,"7.608,47","7.634,23","7.575,36","60,27M","1,28%"
23.09.2024,7508.08,"7.499,92","7.518,77","7.456,44","63,94M","0,10%"
20.09.2024,7500.26,"7.597,52","7.603,20","7.500,26","126,03M","-1,51%"
19.09.2024,7615.41,"7.557,04","7.615,41","7.520,08","68,59M","2,29%"
18.09.2024,7444.9,"7.489,85","7.495,31","7.444,18","45,99M","-0,57%"
17.09.2024,7487.42,"7.485,14","7.523,87","7.473,90","54,49M","0,51%"
16.09.2024,7449.44,"7.432,17","7.480,60","7.430,06","39,03M","-0,21%"
13.09.2024,7465.25,"7.441,56","7.490,84","7.438,65","51,70M","0,41%"
12.09.2024,7435.07,"7.478,91","7.484,16","7.391,54","53,48M","0,52%"
11.09.2024,7396.83,"7.419,04","7.452,68","7.363,31","57,06M","-0,14%"
10.09.2024,7407.55,"7.414,40","7.476,54","7.386,53","55,48M","-0,24%"
09.09.2024,7425.26,"7.376,72","7.445,05","7.369,90","48,49M","0,99%"
06.09.2024,7352.3,"7.424,09","7.466,14","7.341,93","60,96M","-1,07%"
05.09.2024,7431.96,"7.464,28","7.498,08","7.431,96","63,44M","-0,92%"
04.09.2024,7500.97,"7.490,10","7.530,83","7.482,40","54,00M","-0,98%"
03.09.2024,7575.1,"7.659,81","7.671,53","7.564,99","51,98M","-0,93%"
02.09.2024,7646.42,"7.628,86","7.649,10","7.572,77","32,46M","0,20%"
30.08.2024,7630.95,"7.645,53","7.693,82","7.630,95","78,20M","-0,13%"
29.08.2024,7640.95,"7.577,17","7.644,68","7.576,36","39,82M","0,84%"
28.08.2024,7577.67,"7.587,47","7.611,92","7.577,67","37,59M","0,16%"
27.08.2024,7565.78,"7.601,27","7.625,08","7.565,78","35,79M","-0,32%"
26.08.2024,7590.37,"7.578,02","7.608,32","7.577,63","28,20M","0,18%"
23.08.2024,7577.04,"7.544,73","7.583,50","7.534,30","38,26M","0,70%"
22.08.2024,7524.11,"7.527,96","7.568,63","7.523,53","31,26M","-0,01%"
21.08.2024,7524.72,"7.486,91","7.530,48","7.486,91","36,45M","0,52%"
20.08.2024,7485.73,"7.518,70","7.531,70","7.481,67","38,04M","-0,22%"
19.08.2024,7502.01,"7.445,31","7.519,86","7.444,72","42,31M","0,70%"
16.08.2024,7449.7,"7.442,30","7.460,33","7.421,48","49,40M","0,35%"
15.08.2024,7423.37,"7.356,07","7.437,34","7.318,14","48,26M","1,23%"
14.08.2024,7333.36,"7.330,16","7.333,36","7.295,89","41,05M","0,79%"
13.08.2024,7275.87,"7.277,70","7.282,85","7.222,08","40,39M","0,35%"
12.08.2024,7250.67,"7.296,84","7.307,45","7.234,20","38,39M","-0,26%"
09.08.2024,7269.71,"7.259,70","7.319,51","7.233,69","43,63M","0,31%"
08.08.2024,7247.45,"7.223,01","7.262,08","7.168,99","48,24M","-0,26%"
07.08.2024,7266.01,"7.161,94","7.287,85","7.145,88","77,89M","1,91%"
06.08.2024,7130.04,"7.160,07","7.184,29","7.070,02","69,66M","-0,27%"
05.08.2024,7148.99,"7.099,59","7.158,60","7.029,91","102,11M","-1,42%"
02.08.2024,7251.8,"7.330,60","7.350,29","7.227,79","104,42M","-1,61%"
01.08.2024,7370.45,"7.478,14","7.487,12","7.358,09","80,10M","-2,14%"
31.07.2024,7531.49,"7.565,10","7.584,49","7.518,47","69,66M","0,76%"
30.07.2024,7474.94,"7.461,61","7.501,56","7.450,93","44,70M","0,42%"
29.07.2024,7443.84,"7.547,45","7.547,64","7.429,43","47,28M","-0,98%"
26.07.2024,7517.68,"7.444,41","7.526,27","7.427,47","61,16M","1,22%"
25.07.2024,7427.02,"7.416,70","7.430,94","7.341,25","86,63M","-1,15%"
24.07.2024,7513.73,"7.500,67","7.539,95","7.464,10","54,74M","-1,12%"
23.07.2024,7598.63,"7.628,02","7.661,77","7.572,98","51,05M","-0,31%"
22.07.2024,7622.02,"7.573,41","7.650,93","7.566,54","50,27M","1,16%"
19.07.2024,7534.52,"7.565,88","7.570,33","7.513,66","62,74M","-0,69%"
18.07.2024,7586.55,"7.606,24","7.653,22","7.559,10","54,72M","0,21%"
17.07.2024,7570.81,"7.556,13","7.603,46","7.524,88","47,87M","-0,12%"
16.07.2024,7580.03,"7.583,50","7.603,42","7.556,55","41,90M","-0,69%"
15.07.2024,7632.71,"7.682,34","7.712,85","7.618,73","50,57M","-1,19%"
12.07.2024,7724.32,"7.664,94","7.737,16","7.659,09","51,47M","1,27%"
11.07.2024,7627.13,"7.613,09","7.645,98","7.577,00","56,79M","0,71%"
10.07.2024,7573.55,"7.525,18","7.580,12","7.487,39","54,98M","0,86%"
09.07.2024,7508.66,"7.595,97","7.601,85","7.484,62","70,43M","-1,56%"
08.07.2024,7627.45,"7.637,89","7.746,06","7.627,45","59,23M","-0,63%"
05.07.2024,7675.62,"7.720,54","7.738,19","7.643,69","52,53M","-0,26%"
04.07.2024,7695.78,"7.677,34","7.701,35","7.667,05","50,80M","0,83%"
03.07.2024,7632.08,"7.579,64","7.662,06","7.566,41","68,45M","1,24%"
02.07.2024,7538.29,"7.517,65","7.543,15","7.477,27","65,36M","-0,30%"
01.07.2024,7561.13,"7.673,48","7.688,20","7.561,13","86,51M","1,09%"
28.06.2024,7479.4,"7.544,40","7.544,40","7.456,47","82,28M","-0,68%"
27.06.2024,7530.72,"7.619,10","7.626,38","7.522,16","63,13M","-1,03%"
26.06.2024,7609.15,"7.703,80","7.707,15","7.559,63","66,43M","-0,69%"
25.06.2024,7662.3,"7.648,14","7.671,06","7.617,16","66,82M","-0,58%"
24.06.2024,7706.89,"7.633,99","7.725,28","7.629,27","60,68M","1,03%"
21.06.2024,7628.57,"7.653,14","7.673,73","7.601,82","147,59M","-0,56%"
20.06.2024,7671.34,"7.585,98","7.682,64","7.577,92","67,21M","1,34%"
19.06.2024,7570.2,"7.617,35","7.626,13","7.566,09","59,20M","-0,77%"
18.06.2024,7628.8,"7.636,69","7.641,12","7.564,02","74,42M","0,76%"
17.06.2024,7571.57,"7.539,03","7.580,94","7.482,38","78,51M","0,91%"
14.06.2024,7503.27,"7.685,50","7.686,89","7.464,84","158,95M","-2,66%"
13.06.2024,7708.02,"7.855,37","7.858,32","7.692,72","96,88M","-1,99%"
12.06.2024,7864.7,"7.813,77","7.875,18","7.802,01","81,84M","0,97%"
11.06.2024,7789.21,"7.921,09","7.931,72","7.759,84","95,66M","-1,33%"
10.06.2024,7893.98,"7.812,52","7.893,98","7.812,52","105,50M","-1,35%"
07.06.2024,8001.8,"8.046,92","8.048,59","7.943,29","67,50M","-0,48%"
06.06.2024,8040.12,"8.044,29","8.055,52","8.015,69","51,76M","0,42%"
05.06.2024,8006.57,"7.983,03","8.036,40","7.957,92","53,12M","0,87%"
04.06.2024,7937.9,"7.974,44","7.984,25","7.914,27","60,13M","-0,75%"
03.06.2024,7998.02,"8.069,62","8.072,31","7.995,08","51,29M","0,06%"
31.05.2024,7992.87,"7.972,55","7.996,89","7.960,17","150,58M","0,18%"
30.05.2024,7978.51,"7.914,85","7.981,08","7.914,17","49,49M","0,55%"
29.05.2024,7935.03,"8.033,56","8.040,03","7.926,42","62,60M","-1,52%"
28.05.2024,8057.8,"8.134,72","8.148,76","8.041,02","45,67M","-0,92%"
27.05.2024,8132.49,"8.088,34","8.132,49","8.086,76","31,03M","0,46%"
24.05.2024,8094.97,"8.053,79","8.104,07","8.042,30","39,40M","-0,09%"
23.05.2024,8102.33,"8.104,31","8.135,81","8.082,48","45,13M","0,13%"
22.05.2024,8092.11,"8.128,58","8.128,58","8.078,50","51,87M","-0,61%"
21.05.2024,8141.46,"8.163,17","8.167,50","8.097,98","51,37M","-0,67%"
20.05.2024,8195.97,"8.178,63","8.221,30","8.175,46","34,70M","0,35%"
17.05.2024,8167.5,"8.176,79","8.192,92","8.135,80","63,20M","-0,26%"
16.05.2024,8188.49,"8.239,77","8.239,77","8.183,19","50,66M","-0,63%"
15.05.2024,8239.99,"8.241,68","8.253,10","8.203,40","54,88M","0,17%"
14.05.2024,8225.8,"8.213,81","8.233,18","8.187,69","51,52M","0,20%"
13.05.2024,8209.28,"8.211,07","8.223,81","8.186,77","48,11M","-0,12%"
10.05.2024,8219.14,"8.232,65","8.259,19","8.211,20","57,09M","0,38%"
09.05.2024,8187.65,"8.123,92","8.191,92","8.114,88","39,07M","0,69%"
08.05.2024,8131.41,"8.093,62","8.157,48","8.089,28","53,99M","0,69%"
07.05.2024,8075.68,"8.036,75","8.077,64","8.006,31","58,69M","0,99%"
06.05.2024,7996.64,"7.975,86","8.033,23","7.961,45","43,78M","0,49%"
03.05.2024,7957.57,"7.943,87","8.003,95","7.921,21","69,64M","0,54%"
02.05.2024,7914.65,"7.954,01","7.956,52","7.908,63","75,73M","-0,88%"
30.04.2024,7984.93,"8.073,64","8.081,71","7.971,80","76,46M","-0,99%"
29.04.2024,8065.15,"8.116,43","8.128,00","8.065,15","55,16M","-0,29%"
26.04.2024,8088.24,"8.072,23","8.114,63","8.024,62","65,90M","0,89%"
25.04.2024,8016.65,"8.094,55","8.095,43","7.955,51","70,13M","-0,93%"
24.04.2024,8091.86,"8.105,22","8.146,96","8.078,77","69,59M","-0,17%"
23.04.2024,8105.78,"8.064,32","8.111,17","8.052,57","64,05M","0,81%"
22.04.2024,8040.36,"8.068,14","8.071,81","8.007,45","56,90M","0,22%"
19.04.2024,8022.41,"7.971,68","8.039,48","7.946,84","65,69M","-0,01%"
18.04.2024,8023.26,"8.013,91","8.039,19","7.976,40","57,58M","0,52%"
17.04.2024,7981.51,"7.958,52","8.060,99","7.958,00","59,95M","0,62%"
16.04.2024,7932.61,"7.899,36","7.975,96","7.899,36","73,14M","-1,40%"
15.04.2024,8045.11,"8.051,26","8.126,38","8.028,84","53,99M","0,43%"
12.04.2024,8010.83,"8.092,45","8.118,02","7.980,39","59,19M","-0,16%"
11.04.2024,8023.74,"8.048,16","8.092,82","7.974,06","62,26M","-0,27%"
10.04.2024,8045.38,"8.101,04","8.101,47","7.976,01","56,91M","-0,05%"
09.04.2024,8049.17,"8.090,47","8.103,20","8.032,27","52,22M","-0,86%"
08.04.2024,8119.3,"8.050,02","8.145,22","8.049,51","49,23M","0,72%"
05.04.2024,8061.31,"8.050,25","8.062,01","8.019,29","65,17M","-1,11%"
04.04.2024,8151.55,"8.154,41","8.189,66","8.137,98","49,45M","-0,02%"
03.04.2024,8153.23,"8.144,96","8.160,04","8.120,95","63,54M","0,29%"
02.04.2024,8130.05,"8.195,65","8.253,05","8.121,39","71,70M","-0,92%"
28.03.2024,8205.81,"8.216,77","8.253,59","8.205,81","63,58M","0,01%"
27.03.2024,8204.81,"8.186,07","8.230,38","8.174,26","49,55M","0,25%"
26.03.2024,8184.75,"8.160,64","8.188,53","8.136,64","54,98M","0,41%"
25.03.2024,8151.6,"8.147,80","8.165,95","8.101,83","45,33M","0,00%"
22.03.2024,8151.92,"8.149,23","8.179,32","8.129,17","50,22M","-0,34%"
21.03.2024,8179.72,"8.228,71","8.229,25","8.139,52","60,10M","0,22%"
20.03.2024,8161.41,"8.149,71","8.168,23","8.125,65","44,96M","-0,48%"
19.03.2024,8201.05,"8.145,50","8.202,36","8.140,60","51,45M","0,65%"
18.03.2024,8148.14,"8.175,98","8.184,34","8.134,14","44,61M","-0,20%"
15.03.2024,8164.35,"8.163,19","8.212,69","8.155,69","151,12M","0,04%"
14.03.2024,8161.42,"8.158,27","8.218,07","8.153,69","62,29M","0,29%"
13.03.2024,8137.58,"8.104,34","8.156,64","8.090,31","63,15M","0,62%"
12.03.2024,8087.48,"8.052,16","8.094,07","8.000,23","68,92M","0,84%"
11.03.2024,8019.73,"7.985,37","8.025,41","7.984,06","50,59M","-0,10%"
08.03.2024,8028.01,"8.018,10","8.048,09","8.008,04","50,76M","0,15%"
07.03.2024,8016.22,"7.925,41","8.029,37","7.905,41","63,19M","0,77%"
06.03.2024,7954.74,"7.925,79","7.969,45","7.919,37","53,37M","0,28%"
05.03.2024,7932.82,"7.946,89","7.963,96","7.923,71","49,95M","-0,30%"
04.03.2024,7956.41,"7.934,35","7.956,41","7.916,71","44,55M","0,28%"
01.03.2024,7934.17,"7.950,66","7.964,78","7.900,48","51,11M","0,09%"
29.02.2024,7927.43,"7.972,86","7.977,68","7.927,43","108,53M","-0,34%"
28.02.2024,7954.39,"7.947,23","7.956,73","7.931,67","52,76M","0,08%"
27.02.2024,7948.4,"7.926,68","7.955,48","7.917,08","50,40M","0,23%"
26.02.2024,7929.82,"7.950,15","7.953,15","7.922,89","50,92M","-0,46%"
23.02.2024,7966.68,"7.921,95","7.976,40","7.907,84","56,24M","0,70%"
22.02.2024,7911.6,"7.875,88","7.923,96","7.855,01","69,99M","1,27%"
21.02.2024,7812.09,"7.802,04","7.821,93","7.788,68","56,41M","0,22%"
20.02.2024,7795.22,"7.764,50","7.804,54","7.757,49","58,21M","0,34%"
19.02.2024,7768.55,"7.742,87","7.769,13","7.727,96","40,79M","0,00%"
16.02.2024,7768.18,"7.774,39","7.800,91","7.756,58","62,29M","0,32%"
15.02.2024,7743.42,"7.724,49","7.752,35","7.724,49","70,69M","0,86%"
14.02.2024,7677.35,"7.610,06","7.681,03","7.610,06","53,51M","0,68%"
13.02.2024,7625.31,"7.689,05","7.691,19","7.598,02","61,42M","-0,84%"
12.02.2024,7689.8,"7.674,14","7.693,08","7.663,38","54,10M","0,55%"
09.02.2024,7647.52,"7.652,45","7.668,19","7.617,74","65,85M","-0,24%"
08.02.2024,7665.63,"7.628,60","7.685,46","7.607,46","76,65M","0,71%"
07.02.2024,7611.26,"7.632,84","7.652,85","7.610,18","62,95M","-0,36%"
06.02.2024,7638.97,"7.634,19","7.641,63","7.592,09","56,89M","0,65%"
05.02.2024,7589.96,"7.591,77","7.606,12","7.558,23","51,73M","-0,03%"
02.02.2024,7592.26,"7.624,45","7.644,13","7.588,50","54,02M","0,05%"
01.02.2024,7588.75,"7.590,15","7.620,93","7.570,07","74,00M","-0,89%"
31.01.2024,7656.75,"7.691,66","7.702,95","7.653,45","66,99M","-0,27%"
30.01.2024,7677.47,"7.660,65","7.686,03","7.644,73","49,66M","0,48%"
29.01.2024,7640.81,"7.643,04","7.649,19","7.620,53","55,59M","0,09%"
26.01.2024,7634.14,"7.555,05","7.645,74","7.553,65","67,45M","2,28%"
25.01.2024,7464.2,"7.448,05","7.466,27","7.410,89","48,43M","0,11%"
24.01.2024,7455.64,"7.414,76","7.466,92","7.403,87","58,53M","0,91%"
23.01.2024,7388.04,"7.449,38","7.449,38","7.373,22","50,06M","-0,34%"
22.01.2024,7413.25,"7.436,61","7.453,21","7.390,68","47,90M","0,56%"
19.01.2024,7371.64,"7.446,82","7.446,82","7.350,68","51,57M","-0,40%"
18.01.2024,7401.35,"7.346,71","7.409,64","7.326,45","51,15M","1,13%"
17.01.2024,7318.69,"7.313,26","7.323,25","7.281,10","59,43M","-1,07%"
16.01.2024,7398,"7.364,11","7.399,29","7.343,52","49,82M","-0,18%"
15.01.2024,7411.68,"7.467,80","7.479,27","7.401,07","40,57M","-0,72%"
12.01.2024,7465.14,"7.412,68","7.478,66","7.408,46","50,30M","1,05%"
11.01.2024,7387.62,"7.466,11","7.479,42","7.382,88","57,82M","-0,52%"
10.01.2024,7426.08,"7.428,26","7.454,32","7.409,53","43,70M","-0,01%"
09.01.2024,7426.62,"7.457,26","7.460,18","7.400,62","45,16M","-0,32%"
08.01.2024,7450.24,"7.406,24","7.451,17","7.376,20","37,43M","0,40%"
05.01.2024,7420.69,"7.398,40","7.441,10","7.350,30","43,82M","-0,40%"
04.01.2024,7450.63,"7.419,85","7.455,37","7.410,18","51,88M","0,52%"
03.01.2024,7411.86,"7.522,81","7.532,60","7.380,06","63,69M","-1,58%"
02.01.2024,7530.86,"7.577,33","7.610,10","7.482,06","43,44M","-0,16%"
29.12.2023,7543.18,"7.547,53","7.569,92","7.530,93","27,80M","0,11%"
28.12.2023,7535.16,"7.591,85","7.593,96","7.531,71","31,28M","-0,48%"
27.12.2023,7571.82,"7.580,97","7.603,27","7.560,54","31,60M","0,04%"
22.12.2023,7568.82,"7.560,97","7.589,00","7.557,58","31,76M","-0,03%"
21.12.2023,7571.4,"7.557,16","7.574,71","7.537,81","36,20M","-0,16%"
20.12.2023,7583.43,"7.595,25","7.604,96","7.552,29","43,86M","0,12%"
19.12.2023,7574.67,"7.560,57","7.579,86","7.553,08","48,69M","0,08%"
18.12.2023,7568.86,"7.563,31","7.580,64","7.548,18","53,71M","-0,37%"
15.12.2023,7596.91,"7.607,92","7.641,91","7.587,68","134,49M","0,28%"
14.12.2023,7575.85,"7.626,54","7.653,99","7.547,00","91,15M","0,59%"
13.12.2023,7531.22,"7.542,10","7.579,25","7.529,11","62,23M","-0,16%"
12.12.2023,7543.55,"7.557,32","7.582,47","7.542,53","51,47M","-0,11%"
11.12.2023,7551.53,"7.534,23","7.559,95","7.527,58","50,14M","0,33%"
08.12.2023,7526.55,"7.441,00","7.545,68","7.437,97","59,30M","1,32%"
07.12.2023,7428.52,"7.424,82","7.436,95","7.415,66","52,25M","-0,10%"
06.12.2023,7435.99,"7.400,21","7.455,00","7.384,99","60,29M","0,66%"
05.12.2023,7386.99,"7.320,49","7.392,64","7.320,49","57,28M","0,74%"
04.12.2023,7332.59,"7.331,80","7.354,32","7.313,71","46,58M","-0,18%"
01.12.2023,7346.15,"7.336,55","7.360,10","7.313,19","53,50M","0,48%"
30.11.2023,7310.77,"7.276,87","7.321,47","7.255,04","126,88M","0,59%"
29.11.2023,7267.64,"7.241,41","7.296,40","7.241,41","53,87M","0,24%"
28.11.2023,7250.13,"7.230,74","7.253,42","7.213,74","42,47M","-0,21%"
27.11.2023,7265.49,"7.292,91","7.307,67","7.265,49","38,50M","-0,37%"
24.11.2023,7292.8,"7.275,00","7.298,91","7.268,58","37,99M","0,20%"
23.11.2023,7277.93,"7.274,25","7.285,29","7.263,67","31,47M","0,24%"
22.11.2023,7260.73,"7.252,01","7.274,77","7.243,83","40,26M","0,43%"
21.11.2023,7229.45,"7.231,04","7.248,06","7.214,39","39,93M","-0,24%"
20.11.2023,7246.93,"7.242,40","7.267,04","7.236,02","41,81M","0,18%"
17.11.2023,7233.91,"7.196,69","7.246,72","7.196,69","63,67M","0,91%"
16.11.2023,7168.4,"7.203,96","7.210,01","7.168,40","53,81M","-0,57%"
15.11.2023,7209.61,"7.214,69","7.245,37","7.198,91","73,27M","0,33%"
14.11.2023,7185.68,"7.098,72","7.207,77","7.083,23","65,73M","1,39%"
13.11.2023,7087.06,"7.069,88","7.103,67","7.056,09","48,08M","0,60%"
10.11.2023,7045.04,"7.079,40","7.083,12","7.006,09","54,10M","-0,96%"
09.11.2023,7113.66,"7.043,88","7.122,51","7.025,61","55,00M","1,13%"
08.11.2023,7034.16,"6.951,48","7.068,04","6.950,95","52,40M","0,69%"
07.11.2023,6986.23,"6.970,66","7.011,79","6.963,88","55,27M","-0,39%"
06.11.2023,7013.73,"7.066,18","7.069,66","7.006,53","49,09M","-0,48%"
03.11.2023,7047.5,"7.084,51","7.086,71","7.046,86","67,59M","-0,19%"
02.11.2023,7060.69,"6.991,45","7.097,39","6.982,04","67,51M","1,85%"
01.11.2023,6932.63,"6.914,32","6.954,84","6.873,55","50,43M","0,68%"
31.10.2023,6885.65,"6.840,73","6.903,20","6.831,67","66,34M","0,89%"
30.10.2023,6825.07,"6.826,95","6.854,60","6.809,84","59,56M","0,44%"
27.10.2023,6795.38,"6.898,98","6.898,98","6.784,62","68,76M","-1,36%"
26.10.2023,6888.96,"6.835,53","6.915,24","6.825,59","71,58M","-0,38%"
25.10.2023,6915.07,"6.859,69","6.927,27","6.846,51","69,11M","0,31%"
24.10.2023,6893.65,"6.865,10","6.909,08","6.833,91","58,81M","0,63%"
23.10.2023,6850.47,"6.820,25","6.855,93","6.773,82","53,04M","0,50%"
20.10.2023,6816.22,"6.850,13","6.880,64","6.816,17","79,13M","-1,52%"
19.10.2023,6921.37,"6.918,08","6.938,31","6.875,77","62,44M","-0,64%"
18.10.2023,6965.99,"7.021,13","7.045,18","6.954,10","49,96M","-0,91%"
17.10.2023,7029.7,"7.016,25","7.051,18","6.969,07","44,93M","0,11%"
16.10.2023,7022.19,"7.029,75","7.048,34","6.963,02","51,42M","0,27%"
13.10.2023,7003.53,"7.097,15","7.108,76","6.997,48","67,41M","-1,42%"
12.10.2023,7104.53,"7.175,77","7.182,30","7.097,53","51,30M","-0,37%"
11.10.2023,7131.21,"7.090,18","7.166,50","7.080,01","59,89M","-0,44%"
10.10.2023,7162.43,"7.086,72","7.170,32","7.085,13","62,23M","2,01%"
09.10.2023,7021.4,"7.041,38","7.057,81","6.980,33","52,19M","-0,55%"
06.10.2023,7060.15,"7.022,07","7.064,44","6.981,49","60,66M","0,88%"
05.10.2023,6998.25,"7.009,82","7.025,50","6.970,59","62,85M","0,02%"
04.10.2023,6996.73,"6.959,52","7.050,69","6.948,03","53,55M","0,00%"
03.10.2023,6997.05,"7.031,59","7.075,49","6.989,77","60,27M","-1,01%"
02.10.2023,7068.16,"7.164,05","7.197,00","7.035,65","54,17M","-0,94%"
29.09.2023,7135.06,"7.152,30","7.204,96","7.135,06","62,31M","0,26%"
28.09.2023,7116.24,"7.068,03","7.117,33","7.042,74","53,88M","0,63%"
27.09.2023,7071.79,"7.070,39","7.106,37","7.053,11","52,63M","-0,03%"
26.09.2023,7074.02,"7.083,86","7.095,46","7.033,83","49,37M","-0,70%"
25.09.2023,7123.88,"7.157,23","7.199,95","7.087,63","50,38M","-0,85%"
22.09.2023,7184.82,"7.157,39","7.203,97","7.133,65","53,60M","-0,40%"
21.09.2023,7213.9,"7.252,41","7.270,06","7.199,11","60,32M","-1,59%"
20.09.2023,7330.79,"7.278,92","7.351,29","7.272,68","58,76M","0,67%"
19.09.2023,7282.12,"7.250,05","7.306,02","7.247,02","53,26M","0,08%"
18.09.2023,7276.14,"7.353,55","7.353,55","7.255,03","73,47M","-1,39%"
15.09.2023,7378.82,"7.381,32","7.435,36","7.366,21","154,93M","0,96%"
14.09.2023,7308.67,"7.216,08","7.323,68","7.184,25","68,70M","1,19%"
13.09.2023,7222.57,"7.224,62","7.249,34","7.184,56","53,76M","-0,42%"
12.09.2023,7252.88,"7.290,62","7.297,87","7.241,99","49,02M","-0,35%"
11.09.2023,7278.27,"7.275,37","7.316,50","7.253,65","45,37M","0,52%"
08.09.2023,7240.77,"7.219,91","7.246,74","7.136,56","45,10M","0,62%"
07.09.2023,7196.1,"7.165,98","7.240,72","7.165,98","50,97M","0,03%"
06.09.2023,7194.09,"7.217,44","7.221,44","7.168,84","51,00M","-0,84%"
05.09.2023,7254.72,"7.241,20","7.288,35","7.183,80","51,49M","-0,34%"
04.09.2023,7279.51,"7.332,20","7.358,89","7.267,25","34,35M","-0,24%"
01.09.2023,7296.77,"7.310,68","7.358,53","7.294,49","45,90M","-0,27%"
31.08.2023,7316.7,"7.372,65","7.386,95","7.316,70","97,99M","-0,65%"
30.08.2023,7364.4,"7.396,14","7.405,45","7.321,35","37,84M","-0,12%"
29.08.2023,7373.43,"7.345,57","7.378,05","7.322,45","47,51M","0,67%"
28.08.2023,7324.71,"7.294,34","7.340,35","7.261,50","35,23M","1,32%"
25.08.2023,7229.6,"7.199,59","7.287,56","7.196,84","32,96M","0,21%"
24.08.2023,7214.46,"7.309,61","7.343,77","7.210,00","37,45M","-0,44%"
23.08.2023,7246.62,"7.265,98","7.295,36","7.224,07","39,13M","0,08%"
22.08.2023,7240.88,"7.227,10","7.293,63","7.223,07","39,82M","0,59%"
21.08.2023,7198.06,"7.165,07","7.259,32","7.165,07","39,85M","0,47%"
18.08.2023,7164.11,"7.163,21","7.172,99","7.092,72","49,42M","-0,38%"
17.08.2023,7191.74,"7.229,06","7.261,90","7.183,50","44,49M","-0,94%"
16.08.2023,7260.25,"7.246,73","7.301,11","7.241,10","35,67M","-0,10%"
15.08.2023,7267.7,"7.355,08","7.357,71","7.236,56","36,01M","-1,10%"
14.08.2023,7348.84,"7.326,78","7.371,93","7.309,94","37,85M","0,12%"
11.08.2023,7340.19,"7.391,25","7.406,89","7.317,76","45,99M","-1,26%"
10.08.2023,7433.62,"7.373,55","7.464,79","7.368,95","55,46M","1,52%"
09.08.2023,7322.04,"7.351,02","7.381,38","7.317,38","49,54M","0,72%"
08.08.2023,7269.47,"7.271,05","7.325,73","7.219,12","59,93M","-0,69%"
07.08.2023,7319.76,"7.290,37","7.330,24","7.269,48","40,39M","0,06%"
04.08.2023,7315.07,"7.286,98","7.323,19","7.244,19","67,38M","0,75%"
03.08.2023,7260.53,"7.256,06","7.271,83","7.213,87","70,02M","-0,72%"
02.08.2023,7312.84,"7.312,91","7.377,01","7.287,04","66,10M","-1,26%"
01.08.2023,7406.08,"7.478,10","7.499,53","7.403,16","53,83M","-1,22%"
31.07.2023,7497.78,"7.473,12","7.526,05","7.464,65","60,79M","0,29%"
28.07.2023,7476.47,"7.449,20","7.498,94","7.416,20","68,28M","0,15%"
27.07.2023,7465.24,"7.358,66","7.477,11","7.340,03","81,04M","2,05%"
26.07.2023,7315.07,"7.363,54","7.369,07","7.251,02","61,67M","-1,35%"
25.07.2023,7415.45,"7.449,94","7.450,37","7.401,83","46,59M","-0,16%"
24.07.2023,7427.31,"7.405,66","7.435,93","7.390,82","42,72M","-0,07%"
21.07.2023,7432.77,"7.389,51","7.433,31","7.379,62","50,21M","0,65%"
20.07.2023,7384.91,"7.302,22","7.391,45","7.301,12","52,03M","0,79%"
19.07.2023,7326.94,"7.369,80","7.382,89","7.317,54","44,83M","0,11%"
18.07.2023,7319.18,"7.280,19","7.326,72","7.275,52","36,85M","0,38%"
17.07.2023,7291.66,"7.314,17","7.332,50","7.268,73","35,65M","-1,12%"
14.07.2023,7374.54,"7.353,92","7.403,15","7.353,92","38,96M","0,06%"
13.07.2023,7369.8,"7.346,56","7.409,01","7.335,61","53,76M","0,50%"
12.07.2023,7333.01,"7.241,06","7.348,06","7.231,33","60,35M","1,57%"
11.07.2023,7220.01,"7.176,18","7.244,96","7.172,14","43,94M","1,07%"
10.07.2023,7143.69,"7.082,46","7.173,65","7.082,46","41,30M","0,45%"
07.07.2023,7111.88,"7.098,75","7.151,07","7.052,77","55,69M","0,42%"
06.07.2023,7082.29,"7.239,90","7.240,20","7.065,26","83,22M","-3,13%"
05.07.2023,7310.81,"7.327,78","7.352,12","7.294,60","60,27M","-0,80%"
04.07.2023,7369.93,"7.390,91","7.401,46","7.368,97","38,12M","-0,23%"
03.07.2023,7386.7,"7.415,17","7.426,60","7.386,70","46,76M","-0,18%"
30.06.2023,7400.06,"7.339,89","7.419,36","7.337,28","84,28M","1,19%"
29.06.2023,7312.73,"7.295,76","7.349,18","7.288,65","60,93M","0,36%"
28.06.2023,7286.32,"7.250,68","7.292,89","7.250,68","53,59M","0,98%"
27.06.2023,7215.58,"7.212,83","7.236,21","7.161,72","49,89M","0,43%"
