Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
04.08.2023,"7.960,78","7.960,78","7.960,78","7.960,78",,"0,47%"
03.08.2023,"7.923,73","7.923,73","7.923,73","7.923,73",,"-0,28%"
02.08.2023,"7.946,19","7.946,19","7.946,19","7.946,19",,"-1,36%"
01.08.2023,"8.056,15","8.056,15","8.056,15","8.056,15",,"-0,43%"
31.07.2023,"8.090,98","8.090,98","8.090,98","8.090,98",,"0,07%"
28.07.2023,"8.085,57","8.085,57","8.085,57","8.085,57",,"0,02%"
27.07.2023,"8.083,99","8.083,99","8.083,99","8.083,99",,"0,24%"
26.07.2023,"8.064,28","8.064,28","8.064,28","8.064,28",,"-0,19%"
25.07.2023,"8.079,94","8.079,94","8.079,94","8.079,94",,"0,17%"
24.07.2023,"8.066,06","8.066,06","8.066,06","8.066,06",,"0,19%"
21.07.2023,"8.050,45","8.050,45","8.050,45","8.050,45",,"0,23%"
20.07.2023,"8.031,88","8.031,88","8.031,88","8.031,88",,"0,76%"
19.07.2023,"7.971,11","7.971,11","7.971,11","7.971,11",,"1,80%"
18.07.2023,"7.829,81","7.829,81","7.829,81","7.829,81",,"0,64%"
17.07.2023,"7.780,15","7.780,15","7.780,15","7.780,15",,"-0,38%"
14.07.2023,"7.809,73","7.809,73","7.809,73","7.809,73",,"-0,08%"
13.07.2023,"7.815,65","7.815,65","7.815,65","7.815,65",,"0,40%"
12.07.2023,"7.784,87","7.784,87","7.784,87","7.784,87",,"1,83%"
11.07.2023,"7.644,64","7.644,64","7.644,64","7.644,64",,"0,12%"
10.07.2023,"7.635,47","7.635,47","7.635,47","7.635,47",,"0,23%"
07.07.2023,"7.617,79","7.617,79","7.617,79","7.617,79",,"-0,32%"
06.07.2023,"7.642,52","7.642,52","7.642,52","7.642,52",,"-2,16%"
05.07.2023,"7.811,38","7.811,38","7.811,38","7.811,38",,"-1,03%"
04.07.2023,"7.892,85","7.892,85","7.892,85","7.892,85",,"-0,10%"
03.07.2023,"7.900,77","7.900,77","7.900,77","7.900,77",,"-0,06%"
30.06.2023,"7.905,25","7.905,25","7.905,25","7.905,25",,"0,80%"
29.06.2023,"7.842,45","7.842,45","7.842,45","7.842,45",,"-0,37%"
28.06.2023,"7.871,54","7.871,54","7.871,54","7.871,54",,"0,52%"
27.06.2023,"7.830,58","7.830,58","7.830,58","7.830,58",,"0,11%"
26.06.2023,"7.822,32","7.822,32","7.822,32","7.822,32",,"-0,11%"
23.06.2023,"7.831,01","7.831,01","7.831,01","7.831,01",,"-0,54%"
22.06.2023,"7.873,16","7.873,16","7.873,16","7.873,16",,"-0,72%"
21.06.2023,"7.929,90","7.929,90","7.929,90","7.929,90",,"-0,13%"
20.06.2023,"7.940,52","7.940,52","7.940,52","7.940,52",,"-0,25%"
19.06.2023,"7.960,64","7.960,64","7.960,64","7.960,64",,"-0,71%"
16.06.2023,"8.017,54","8.017,54","8.017,54","8.017,54",,"0,19%"
15.06.2023,"8.002,37","8.002,37","8.002,37","8.002,37",,"0,34%"
14.06.2023,"7.974,98","7.974,98","7.974,98","7.974,98",,"0,10%"
13.06.2023,"7.966,62","7.966,62","7.966,62","7.966,62",,"0,32%"
12.06.2023,"7.941,36","7.941,36","7.941,36","7.941,36",,"0,11%"
09.06.2023,"7.932,62","7.932,62","7.932,62","7.932,62",,"-0,49%"
08.06.2023,"7.971,83","7.971,83","7.971,83","7.971,83",,"-0,23%"
07.06.2023,"7.990,27","7.990,27","7.990,27","7.990,27",,"-0,05%"
06.06.2023,"7.994,21","7.994,21","7.994,21","7.994,21",,"0,37%"
05.06.2023,"7.964,75","7.964,75","7.964,75","7.964,75",,"-0,10%"
02.06.2023,"7.972,39","7.972,39","7.972,39","7.972,39",,"1,56%"
01.06.2023,"7.849,77","7.849,77","7.849,77","7.849,77",,"0,69%"
31.05.2023,"7.796,27","7.796,27","7.796,27","7.796,27",,"-1,01%"
30.05.2023,"7.875,78","7.875,78","7.875,78","7.875,78",,"-1,38%"
26.05.2023,"7.985,85","7.985,85","7.985,85","7.985,85",,"0,74%"
25.05.2023,"7.926,87","7.926,87","7.926,87","7.926,87",,"-0,69%"
24.05.2023,"7.982,32","7.982,32","7.982,32","7.982,32",,"-1,75%"
23.05.2023,"8.124,49","8.124,49","8.124,49","8.124,49",,"-0,10%"
22.05.2023,"8.132,91","8.132,91","8.132,91","8.132,91",,"0,18%"
19.05.2023,"8.118,13","8.118,13","8.118,13","8.118,13",,"0,19%"
18.05.2023,"8.102,88","8.102,88","8.102,88","8.102,88",,"0,41%"
17.05.2023,"8.069,54","8.069,54","8.069,54","8.069,54",,"-0,36%"
16.05.2023,"8.098,63","8.098,63","8.098,63","8.098,63",,"-0,34%"
15.05.2023,"8.126,45","8.126,45","8.126,45","8.126,45",,"0,30%"
12.05.2023,"8.102,33","8.102,33","8.102,33","8.102,33",,"0,31%"
11.05.2023,"8.077,22","8.077,22","8.077,22","8.077,22",,"0,01%"
10.05.2023,"8.076,09","8.076,09","8.076,09","8.076,09",,"-0,29%"
09.05.2023,"8.099,85","8.099,85","8.099,85","8.099,85",,"-0,18%"
05.05.2023,"8.114,75","8.114,75","8.114,75","8.114,75",,"0,98%"
04.05.2023,"8.035,73","8.035,73","8.035,73","8.035,73",,"-0,97%"
03.05.2023,"8.114,66","8.114,66","8.114,66","8.114,66",,"0,20%"
02.05.2023,"8.098,68","8.098,68","8.098,68","8.098,68",,"-1,24%"
28.04.2023,"8.200,30","8.200,30","8.200,30","8.200,30",,"0,50%"
27.04.2023,"8.159,68","8.159,68","8.159,68","8.159,68",,"-0,18%"
26.04.2023,"8.174,64","8.174,64","8.174,64","8.174,64",,"-0,49%"
25.04.2023,"8.214,71","8.214,71","8.214,71","8.214,71",,"-0,27%"
24.04.2023,"8.236,64","8.236,64","8.236,64","8.236,64",,"-0,02%"
21.04.2023,"8.238,66","8.238,66","8.238,66","8.238,66",,"0,15%"
20.04.2023,"8.226,66","8.226,66","8.226,66","8.226,66",,"0,10%"
19.04.2023,"8.218,31","8.218,31","8.218,31","8.218,31",,"-0,14%"
18.04.2023,"8.229,42","8.229,42","8.229,42","8.229,42",,"0,38%"
17.04.2023,"8.198,27","8.198,27","8.198,27","8.198,27",,"0,10%"
14.04.2023,"8.190,37","8.190,37","8.190,37","8.190,37",,"0,36%"
13.04.2023,"8.160,69","8.160,69","8.160,69","8.160,69",,"0,32%"
12.04.2023,"8.135,00","8.135,00","8.135,00","8.135,00",,"0,50%"
11.04.2023,"8.094,32","8.094,32","8.094,32","8.094,32",,"0,57%"
06.04.2023,"8.048,41","8.048,41","8.048,41","8.048,41",,"1,08%"
05.04.2023,"7.962,05","7.962,05","7.962,05","7.962,05",,"0,37%"
04.04.2023,"7.932,51","7.932,51","7.932,51","7.932,51",,"-0,50%"
03.04.2023,"7.972,50","7.972,50","7.972,50","7.972,50",,"0,54%"
31.03.2023,"7.929,62","7.929,62","7.929,62","7.929,62",,"0,15%"
30.03.2023,"7.917,87","7.917,87","7.917,87","7.917,87",,"0,82%"
29.03.2023,"7.853,11","7.853,11","7.853,11","7.853,11",,"1,07%"
28.03.2023,"7.770,03","7.770,03","7.770,03","7.770,03",,"0,17%"
27.03.2023,"7.757,08","7.757,08","7.757,08","7.757,08",,"0,90%"
24.03.2023,"7.688,22","7.688,22","7.688,22","7.688,22",,"-1,26%"
23.03.2023,"7.785,97","7.785,97","7.785,97","7.785,97",,"-0,80%"
22.03.2023,"7.848,41","7.848,41","7.848,41","7.848,41",,"0,41%"
21.03.2023,"7.816,65","7.816,65","7.816,65","7.816,65",,"1,79%"
20.03.2023,"7.679,35","7.679,35","7.679,35","7.679,35",,"0,93%"
17.03.2023,"7.608,35","7.608,35","7.608,35","7.608,35",,"-1,01%"
16.03.2023,"7.685,77","7.685,77","7.685,77","7.685,77",,"1,03%"
15.03.2023,"7.607,44","7.607,44","7.607,44","7.607,44",,"-3,83%"
14.03.2023,"7.910,58","7.910,58","7.910,58","7.910,58",,"1,17%"
13.03.2023,"7.818,94","7.818,94","7.818,94","7.818,94",,"-2,58%"
10.03.2023,"8.025,80","8.025,80","8.025,80","8.025,80",,"-1,67%"
09.03.2023,"8.162,15","8.162,15","8.162,15","8.162,15",,"-0,52%"
08.03.2023,"8.204,97","8.204,97","8.204,97","8.204,97",,"0,13%"
07.03.2023,"8.194,17","8.194,17","8.194,17","8.194,17",,"-0,13%"
06.03.2023,"8.204,84","8.204,84","8.204,84","8.204,84",,"-0,22%"
03.03.2023,"8.222,76","8.222,76","8.222,76","8.222,76",,"0,04%"
02.03.2023,"8.219,58","8.219,58","8.219,58","8.219,58",,"0,60%"
01.03.2023,"8.170,71","8.170,71","8.170,71","8.170,71",,"0,49%"
28.02.2023,"8.130,81","8.130,81","8.130,81","8.130,81",,"-0,74%"
27.02.2023,"8.191,55","8.191,55","8.191,55","8.191,55",,"0,72%"
24.02.2023,"8.133,27","8.133,27","8.133,27","8.133,27",,"-0,37%"
23.02.2023,"8.163,27","8.163,27","8.163,27","8.163,27",,"-0,04%"
22.02.2023,"8.166,44","8.166,44","8.166,44","8.166,44",,"-0,59%"
21.02.2023,"8.214,96","8.214,96","8.214,96","8.214,96",,"-0,46%"
20.02.2023,"8.252,60","8.252,60","8.252,60","8.252,60",,"0,12%"
17.02.2023,"8.242,36","8.242,36","8.242,36","8.242,36",,"-0,10%"
16.02.2023,"8.250,77","8.250,77","8.250,77","8.250,77",,"0,34%"
15.02.2023,"8.222,98","8.222,98","8.222,98","8.222,98",,"0,55%"
14.02.2023,"8.177,76","8.177,76","8.177,76","8.177,76",,"0,08%"
13.02.2023,"8.171,33","8.171,33","8.171,33","8.171,33",,"0,83%"
10.02.2023,"8.104,35","8.104,35","8.104,35","8.104,35",,"-0,36%"
09.02.2023,"8.133,85","8.133,85","8.133,85","8.133,85",,"0,33%"
08.02.2023,"8.107,14","8.107,14","8.107,14","8.107,14",,"0,26%"
07.02.2023,"8.086,11","8.086,11","8.086,11","8.086,11",,"0,36%"
06.02.2023,"8.057,32","8.057,32","8.057,32","8.057,32",,"-0,82%"
03.02.2023,"8.124,24","8.124,24","8.124,24","8.124,24",,"1,04%"
02.02.2023,"8.040,31","8.040,31","8.040,31","8.040,31",,"0,76%"
01.02.2023,"7.979,60","7.979,60","7.979,60","7.979,60",,"-0,14%"
31.01.2023,"7.990,49","7.990,49","7.990,49","7.990,49",,"-0,17%"
30.01.2023,"8.004,02","8.004,02","8.004,02","8.004,02",,"0,25%"
27.01.2023,"7.983,75","7.983,75","7.983,75","7.983,75",,"0,05%"
26.01.2023,"7.979,59","7.979,59","7.979,59","7.979,59",,"0,21%"
25.01.2023,"7.962,90","7.962,90","7.962,90","7.962,90",,"-0,16%"
24.01.2023,"7.975,73","7.975,73","7.975,73","7.975,73",,"-0,35%"
23.01.2023,"8.003,82","8.003,82","8.003,82","8.003,82",,"0,18%"
20.01.2023,"7.989,34","7.989,34","7.989,34","7.989,34",,"0,30%"
19.01.2023,"7.965,38","7.965,38","7.965,38","7.965,38",,"-1,05%"
18.01.2023,"8.049,60","8.049,60","8.049,60","8.049,60",,"-0,26%"
17.01.2023,"8.070,49","8.070,49","8.070,49","8.070,49",,"-0,11%"
16.01.2023,"8.079,78","8.079,78","8.079,78","8.079,78",,"0,20%"
13.01.2023,"8.063,34","8.063,34","8.063,34","8.063,34",,"0,64%"
12.01.2023,"8.011,91","8.011,91","8.011,91","8.011,91",,"0,92%"
11.01.2023,"7.938,97","7.938,97","7.938,97","7.938,97",,"0,40%"
10.01.2023,"7.907,63","7.907,63","7.907,63","7.907,63",,"-0,39%"
09.01.2023,"7.938,92","7.938,92","7.938,92","7.938,92",,"0,33%"
06.01.2023,"7.912,76","7.912,76","7.912,76","7.912,76",,"0,87%"
05.01.2023,"7.844,90","7.844,90","7.844,90","7.844,90",,"0,65%"
04.01.2023,"7.794,62","7.794,62","7.794,62","7.794,62",,"0,41%"
03.01.2023,"7.762,65","7.762,65","7.762,65","7.762,65",,"1,37%"
30.12.2022,"7.657,48","7.657,48","7.657,48","7.657,48",,"-0,81%"
29.12.2022,"7.720,14","7.720,14","7.720,14","7.720,14",,"0,22%"
28.12.2022,"7.703,54","7.703,54","7.703,54","7.703,54",,"0,32%"
23.12.2022,"7.678,70","7.678,70","7.678,70","7.678,70",,"0,05%"
22.12.2022,"7.674,86","7.674,86","7.674,86","7.674,86",,"-0,30%"
21.12.2022,"7.698,28","7.698,28","7.698,28","7.698,28",,"1,72%"
20.12.2022,"7.568,19","7.568,19","7.568,19","7.568,19",,"0,13%"
19.12.2022,"7.558,63","7.558,63","7.558,63","7.558,63",,"0,40%"
16.12.2022,"7.528,66","7.528,66","7.528,66","7.528,66",,"-1,27%"
15.12.2022,"7.625,23","7.625,23","7.625,23","7.625,23",,"-0,92%"
14.12.2022,"7.695,89","7.695,89","7.695,89","7.695,89",,"-0,09%"
13.12.2022,"7.703,03","7.703,03","7.703,03","7.703,03",,"0,76%"
12.12.2022,"7.644,59","7.644,59","7.644,59","7.644,59",,"-0,41%"
09.12.2022,"7.676,07","7.676,07","7.676,07","7.676,07",,"0,06%"
08.12.2022,"7.671,49","7.671,49","7.671,49","7.671,49",,"-0,22%"
07.12.2022,"7.688,68","7.688,68","7.688,68","7.688,68",,"-0,43%"
06.12.2022,"7.721,73","7.721,73","7.721,73","7.721,73",,"-0,61%"
05.12.2022,"7.769,11","7.769,11","7.769,11","7.769,11",,"0,15%"
02.12.2022,"7.757,50","7.757,50","7.757,50","7.757,50",,"-0,03%"
01.12.2022,"7.759,82","7.759,82","7.759,82","7.759,82",,"-0,17%"
30.11.2022,"7.773,14","7.773,14","7.773,14","7.773,14",,"0,81%"
29.11.2022,"7.710,47","7.710,47","7.710,47","7.710,47",,"0,51%"
28.11.2022,"7.671,49","7.671,49","7.671,49","7.671,49",,"-0,17%"
25.11.2022,"7.684,48","7.684,48","7.684,48","7.684,48",,"0,27%"
24.11.2022,"7.663,88","7.663,88","7.663,88","7.663,88",,"0,14%"
23.11.2022,"7.653,30","7.653,30","7.653,30","7.653,30",,"0,17%"
22.11.2022,"7.640,59","7.640,59","7.640,59","7.640,59",,"1,03%"
21.11.2022,"7.562,68","7.562,68","7.562,68","7.562,68",,"-0,12%"
18.11.2022,"7.571,58","7.571,58","7.571,58","7.571,58",,"0,53%"
17.11.2022,"7.531,61","7.531,61","7.531,61","7.531,61",,"0,03%"
16.11.2022,"7.529,69","7.529,69","7.529,69","7.529,69",,"-0,25%"
15.11.2022,"7.548,38","7.548,38","7.548,38","7.548,38",,"-0,21%"
14.11.2022,"7.564,49","7.564,49","7.564,49","7.564,49",,"0,92%"
11.11.2022,"7.495,74","7.495,74","7.495,74","7.495,74",,"-0,78%"
10.11.2022,"7.554,43","7.554,43","7.554,43","7.554,43",,"1,23%"
09.11.2022,"7.462,64","7.462,64","7.462,64","7.462,64",,"-0,14%"
08.11.2022,"7.472,75","7.472,75","7.472,75","7.472,75",,"0,08%"
07.11.2022,"7.466,46","7.466,46","7.466,46","7.466,46",,"-0,48%"
04.11.2022,"7.502,10","7.502,10","7.502,10","7.502,10",,"2,03%"
03.11.2022,"7.352,56","7.352,56","7.352,56","7.352,56",,"0,62%"
02.11.2022,"7.307,06","7.307,06","7.307,06","7.307,06",,"-0,58%"
01.11.2022,"7.350,04","7.350,04","7.350,04","7.350,04",,"1,29%"
31.10.2022,"7.256,32","7.256,32","7.256,32","7.256,32",,"0,66%"
28.10.2022,"7.208,39","7.208,39","7.208,39","7.208,39",,"-0,37%"
27.10.2022,"7.235,00","7.235,00","7.235,00","7.235,00",,"0,25%"
26.10.2022,"7.216,83","7.216,83","7.216,83","7.216,83",,"0,61%"
25.10.2022,"7.173,28","7.173,28","7.173,28","7.173,28",,"-0,01%"
24.10.2022,"7.173,80","7.173,80","7.173,80","7.173,80",,"0,64%"
21.10.2022,"7.128,53","7.128,53","7.128,53","7.128,53",,"0,37%"
20.10.2022,"7.102,13","7.102,13","7.102,13","7.102,13",,"0,30%"
19.10.2022,"7.081,09","7.081,09","7.081,09","7.081,09",,"-0,17%"
18.10.2022,"7.093,11","7.093,11","7.093,11","7.093,11",,"0,24%"
17.10.2022,"7.076,23","7.076,23","7.076,23","7.076,23",,"0,90%"
14.10.2022,"7.013,39","7.013,39","7.013,39","7.013,39",,"0,12%"
13.10.2022,"7.004,68","7.004,68","7.004,68","7.004,68",,"0,39%"
12.10.2022,"6.977,50","6.977,50","6.977,50","6.977,50",,"-0,86%"
11.10.2022,"7.037,89","7.037,89","7.037,89","7.037,89",,"-1,06%"
10.10.2022,"7.113,61","7.113,61","7.113,61","7.113,61",,"-0,45%"
07.10.2022,"7.146,10","7.146,10","7.146,10","7.146,10",,"-0,09%"
06.10.2022,"7.152,41","7.152,41","7.152,41","7.152,41",,"-0,77%"
05.10.2022,"7.207,88","7.207,88","7.207,88","7.207,88",,"-0,48%"
04.10.2022,"7.242,47","7.242,47","7.242,47","7.242,47",,"2,57%"
03.10.2022,"7.060,85","7.060,85","7.060,85","7.060,85",,"0,22%"
30.09.2022,"7.045,57","7.045,57","7.045,57","7.045,57",,"0,18%"
29.09.2022,"7.033,08","7.033,08","7.033,08","7.033,08",,"-1,68%"
28.09.2022,"7.152,90","7.152,90","7.152,90","7.152,90",,"0,30%"
27.09.2022,"7.131,65","7.131,65","7.131,65","7.131,65",,"-0,52%"
26.09.2022,"7.168,77","7.168,77","7.168,77","7.168,77",,"0,03%"
23.09.2022,"7.166,37","7.166,37","7.166,37","7.166,37",,"-1,97%"
22.09.2022,"7.310,27","7.310,27","7.310,27","7.310,27",,"-1,07%"
21.09.2022,"7.389,63","7.389,63","7.389,63","7.389,63",,"0,63%"
20.09.2022,"7.343,69","7.343,69","7.343,69","7.343,69",,"-0,61%"
19.09.2022,"7.388,64","7.388,64","7.388,64","7.388,64",,"0,00%"
16.09.2022,"7.388,64","7.388,64","7.388,64","7.388,64",,"-0,62%"
15.09.2022,"7.434,98","7.434,98","7.434,98","7.434,98",,"0,07%"
14.09.2022,"7.429,62","7.429,62","7.429,62","7.429,62",,"-1,47%"
13.09.2022,"7.540,45","7.540,45","7.540,45","7.540,45",,"-1,17%"
12.09.2022,"7.629,44","7.629,44","7.629,44","7.629,44",,"1,66%"
09.09.2022,"7.504,94","7.504,94","7.504,94","7.504,94",,"1,58%"
07.09.2022,"7.388,45","7.388,45","7.388,45","7.388,45",,"-0,86%"
06.09.2022,"7.452,36","7.452,36","7.452,36","7.452,36",,"0,18%"
05.09.2022,"7.439,09","7.439,09","7.439,09","7.439,09",,"0,09%"
02.09.2022,"7.432,71","7.432,71","7.432,71","7.432,71",,"1,86%"
01.09.2022,"7.297,26","7.297,26","7.297,26","7.297,26",,"-1,77%"
31.08.2022,"7.429,00","7.429,00","7.429,00","7.429,00",,"-1,05%"
30.08.2022,"7.508,02","7.508,02","7.508,02","7.508,02",,"-0,88%"
26.08.2022,"7.575,00","7.575,00","7.575,00","7.575,00",,"-0,70%"
25.08.2022,"7.628,48","7.628,48","7.628,48","7.628,48",,"0,20%"
24.08.2022,"7.613,39","7.613,39","7.613,39","7.613,39",,"-0,22%"
23.08.2022,"7.630,31","7.630,31","7.630,31","7.630,31",,"-0,61%"
22.08.2022,"7.676,86","7.676,86","7.676,86","7.676,86",,"-0,22%"
19.08.2022,"7.693,75","0,00","0,00","0,00",,"0,11%"
18.08.2022,"7.685,07","7.685,07","7.685,07","7.685,07",,"0,60%"
17.08.2022,"7.639,40","7.639,40","7.639,40","7.639,40",,"-0,27%"
16.08.2022,"7.660,04","7.660,04","7.660,04","7.660,04",,"0,36%"
15.08.2022,"7.632,69","7.632,69","7.632,69","7.632,69",,"0,11%"
12.08.2022,"7.624,29","7.624,29","7.624,29","7.624,29",,"0,47%"
11.08.2022,"7.588,74","7.588,74","7.588,74","7.588,74",,"-0,19%"
10.08.2022,"7.603,54","7.603,54","7.603,54","7.603,54",,"0,25%"
09.08.2022,"7.584,34","7.584,34","7.584,34","7.584,34",,"0,08%"
08.08.2022,"7.578,48","7.578,48","7.578,48","7.578,48",,"0,57%"
05.08.2022,"7.535,31","7.535,31","7.535,31","7.535,31",,"-0,11%"
04.08.2022,"7.543,73","7.543,73","7.543,73","7.543,73",,"0,17%"
03.08.2022,"7.530,88","7.530,88","7.530,88","7.530,88",,"0,49%"
02.08.2022,"7.493,90","7.493,90","7.493,90","7.493,90",,"-0,06%"
01.08.2022,"7.498,25","7.498,25","7.498,25","7.498,25",,"-0,13%"
29.07.2022,"7.508,38","7.508,38","7.508,38","7.508,38",,"1,06%"
28.07.2022,"7.429,30","7.429,30","7.429,30","7.429,30",,"-0,01%"
27.07.2022,"7.429,83","7.429,83","7.429,83","7.429,83",,"0,57%"
26.07.2022,"7.387,41","7.387,41","7.387,41","7.387,41",,"0,00%"
25.07.2022,"7.387,43","7.387,43","7.387,43","7.387,43",,"0,41%"
22.07.2022,"7.357,17","7.357,17","7.357,17","7.357,17",,"0,08%"
21.07.2022,"7.351,24","7.351,24","7.351,24","7.351,24",,"0,09%"
20.07.2022,"7.344,89","7.344,89","7.344,89","7.344,89",,"-0,44%"
19.07.2022,"7.377,21","7.377,21","7.377,21","7.377,21",,"1,01%"
18.07.2022,"7.303,36","7.303,36","7.303,36","7.303,36",,"0,90%"
15.07.2022,"7.238,42","7.238,42","7.238,42","7.238,42",,"1,69%"
14.07.2022,"7.117,90","7.117,90","7.117,90","7.117,90",,"-1,63%"
13.07.2022,"7.235,58","7.235,58","7.235,58","7.235,58",,"-0,74%"
12.07.2022,"7.289,67","7.289,67","7.289,67","7.289,67",,"0,18%"
11.07.2022,"7.276,25","7.276,25","7.276,25","7.276,25",,"0,00%"
08.07.2022,"7.275,90","7.275,90","7.275,90","7.275,90",,"0,10%"
07.07.2022,"7.268,65","7.268,65","7.268,65","7.268,65",,"1,23%"
06.07.2022,"7.180,45","7.180,45","7.180,45","7.180,45",,"1,17%"
05.07.2022,"7.097,31","7.097,31","7.097,31","7.097,31",,"-2,86%"
04.07.2022,"7.306,62","7.306,62","7.306,62","7.306,62",,"0,89%"
01.07.2022,"7.241,96","7.241,96","7.241,96","7.241,96",,"-0,01%"
30.06.2022,"7.242,59","7.242,59","7.242,59","7.242,59",,"-1,94%"
29.06.2022,"7.386,15","7.386,15","7.386,15","7.386,15",,"-0,15%"
28.06.2022,"7.397,35","7.397,35","7.397,35","7.397,35",,"0,90%"
27.06.2022,"7.331,60","7.331,60","7.331,60","7.331,60",,"0,69%"
24.06.2022,"7.281,59","7.281,59","7.281,59","7.281,59",,"2,68%"
23.06.2022,"7.091,33","7.091,33","7.091,33","7.091,33",,"-0,94%"
22.06.2022,"7.158,48","7.158,48","7.158,48","7.158,48",,"-0,88%"
21.06.2022,"7.221,92","7.221,92","7.221,92","7.221,92",,"0,42%"
20.06.2022,"7.191,38","7.191,38","7.191,38","7.191,38",,"1,50%"
17.06.2022,"7.084,79","7.084,79","7.084,79","7.084,79",,"-0,41%"
16.06.2022,"7.113,80","7.113,80","7.113,80","7.113,80",,"-3,09%"
15.06.2022,"7.340,94","7.340,94","7.340,94","7.340,94",,"1,20%"
14.06.2022,"7.254,19","7.254,19","7.254,19","7.254,19",,"-0,25%"
13.06.2022,"7.272,71","7.272,71","7.272,71","7.272,71",,"-1,53%"
10.06.2022,"7.385,45","7.385,45","7.385,45","7.385,45",,"-2,12%"
09.06.2022,"7.545,62","7.545,62","7.545,62","7.545,62",,"-1,51%"
08.06.2022,"7.661,21","7.661,21","7.661,21","7.661,21",,"-0,08%"
07.06.2022,"7.667,19","7.667,19","7.667,19","7.667,19",,"-0,12%"
06.06.2022,"7.676,57","7.676,57","7.676,57","7.676,57",,"1,00%"
01.06.2022,"7.600,62","7.600,62","7.600,62","7.600,62",,"-0,86%"
31.05.2022,"7.666,61","7.666,61","7.666,61","7.666,61",,"0,10%"
30.05.2022,"7.658,95","7.658,95","7.658,95","7.658,95",,"0,19%"
27.05.2022,"7.644,23","7.644,23","7.644,23","7.644,23",,"0,27%"
26.05.2022,"7.623,54","7.623,54","7.623,54","7.623,54",,"0,59%"
25.05.2022,"7.578,85","7.578,85","7.578,85","7.578,85",,"0,51%"
24.05.2022,"7.540,17","7.540,17","7.540,17","7.540,17",,"-0,39%"
23.05.2022,"7.569,47","7.569,47","7.569,47","7.569,47",,"1,67%"
20.05.2022,"7.445,09","7.445,09","7.445,09","7.445,09",,"1,19%"
19.05.2022,"7.357,20","7.357,20","7.357,20","7.357,20",,"-1,61%"
18.05.2022,"7.477,93","7.477,93","7.477,93","7.477,93",,"-1,07%"
17.05.2022,"7.558,63","7.558,63","7.558,63","7.558,63",,"0,72%"
16.05.2022,"7.504,78","7.504,78","7.504,78","7.504,78",,"0,63%"
13.05.2022,"7.457,89","7.457,89","7.457,89","7.457,89",,"2,56%"
12.05.2022,"7.272,08","7.272,08","7.272,08","7.272,08",,"-1,51%"
11.05.2022,"7.383,76","7.383,76","7.383,76","7.383,76",,"1,44%"
10.05.2022,"7.278,81","7.278,81","7.278,81","7.278,81",,"0,37%"
09.05.2022,"7.252,04","7.252,04","7.252,04","7.252,04",,"-2,32%"
06.05.2022,"7.424,24","7.424,24","7.424,24","7.424,24",,"-1,54%"
05.05.2022,"7.540,14","7.540,14","7.540,14","7.540,14",,"0,14%"
04.05.2022,"7.529,63","7.529,63","7.529,63","7.529,63",,"-0,90%"
03.05.2022,"7.597,83","7.597,83","7.597,83","7.597,83",,"0,22%"
29.04.2022,"7.580,97","7.580,97","7.580,97","7.580,97",,"0,47%"
28.04.2022,"7.545,44","7.545,44","7.545,44","7.545,44",,"1,22%"
27.04.2022,"7.454,44","7.454,44","7.454,44","7.454,44",,"0,53%"
26.04.2022,"7.414,88","7.414,88","7.414,88","7.414,88",,"0,08%"
25.04.2022,"7.409,20","7.409,20","7.409,20","7.409,20",,"-1,88%"
22.04.2022,"7.550,89","7.550,89","7.550,89","7.550,89",,"-1,39%"
21.04.2022,"7.657,57","7.657,57","7.657,57","7.657,57",,"0,13%"
20.04.2022,"7.647,62","7.647,62","7.647,62","7.647,62",,"0,37%"
19.04.2022,"7.619,60","7.619,60","7.619,60","7.619,60",,"-0,20%"
14.04.2022,"7.634,75","7.634,75","7.634,75","7.634,75",,"0,48%"
13.04.2022,"7.598,61","7.598,61","7.598,61","7.598,61",,"0,05%"
12.04.2022,"7.594,46","7.594,46","7.594,46","7.594,46",,"-0,55%"
11.04.2022,"7.636,20","7.636,20","7.636,20","7.636,20",,"-0,67%"
08.04.2022,"7.687,58","7.687,58","7.687,58","7.687,58",,"1,56%"
07.04.2022,"7.569,56","7.569,56","7.569,56","7.569,56",,"-0,35%"
06.04.2022,"7.596,18","7.596,18","7.596,18","7.596,18",,"-0,34%"
05.04.2022,"7.622,23","7.622,23","7.622,23","7.622,23",,"0,72%"
04.04.2022,"7.567,37","7.567,37","7.567,37","7.567,37",,"0,28%"
01.04.2022,"7.546,32","7.546,32","7.546,32","7.546,32",,"0,30%"
31.03.2022,"7.524,08","7.524,08","7.524,08","7.524,08",,"-0,80%"
30.03.2022,"7.584,89","7.584,89","7.584,89","7.584,89",,"0,55%"
29.03.2022,"7.543,36","7.543,36","7.543,36","7.543,36",,"0,86%"
28.03.2022,"7.479,20","7.479,20","7.479,20","7.479,20",,"-0,14%"
25.03.2022,"7.489,41","7.489,41","7.489,41","7.489,41",,"0,21%"
24.03.2022,"7.473,43","7.473,43","7.473,43","7.473,43",,"0,18%"
23.03.2022,"7.459,75","7.459,75","7.459,75","7.459,75",,"-0,22%"
22.03.2022,"7.475,83","7.475,83","7.475,83","7.475,83",,"0,46%"
21.03.2022,"7.441,51","7.441,51","7.441,51","7.441,51",,"0,51%"
